Date,Open,High,Low,Close,Volume
2021-09-22,109.81691411102746,110.04162060422111,109.04916037793272,109.46112823486328,2726100
2021-09-23,109.95735384983061,111.65202804840209,109.82627447222234,111.33369445800781,2087500
2021-09-24,111.09025413148926,112.26997562933967,110.8280953860314,112.11080169677734,1796300
2021-09-27,112.27934629905448,112.27934629905448,110.35996546638692,111.08090209960938,2733800
2021-09-28,110.48167249939482,110.75319611103734,108.30012589582216,109.12406158447266,2758900
2021-09-29,109.5453940810649,110.76256798372641,109.33004529153277,109.45176696777344,2446800
2021-09-30,109.75136628560347,110.19142152865835,107.42937555038863,107.50428009033203,2452500
2021-10-01,108.05669761746175,108.78699906068182,106.64290471339007,108.04733276367188,2465500
2021-10-04,107.8881592107977,108.8150796658277,106.6709854527781,107.39192199707031,2472500
2021-10-05,108.22521637764038,110.94981007925189,107.88816023530244,110.55657196044922,2569500
2021-10-06,110.33184738128273,114.86347158052418,110.12587063233984,114.80729675292969,4649300
2021-10-07,115.8184988768922,118.96441833135417,115.72487176736584,118.34647369384766,3649200
2021-10-08,118.66480791659018,120.05987114272651,117.98132358450533,119.93816375732422,2124000
2021-10-11,119.99433713480106,121.13660643566564,119.189131140529,119.44192504882812,2260900
2021-10-12,119.77899198354586,120.56547543718129,119.13295276912649,119.4138412475586,2012000
2021-10-13,119.88197311459953,120.41566263584475,118.56181445051813,120.17223358154297,1931000
2021-10-14,121.23959396650598,121.40811847035131,120.33139604268035,120.54673767089844,2210900
2021-10-15,121.53919606991504,121.53919606991504,120.24711774633383,121.14595794677734,2376100
2021-10-18,122.65339040799519,122.9904537317247,121.10852517474093,121.99799346923828,2112100
2021-10-19,122.24140149938991,122.80317837112294,121.9605130635234,122.56910705566406,1419100
2021-10-20,122.98109516603105,123.34624590698533,121.54857962178104,121.92308807373047,1400600
2021-10-21,121.95118135237301,122.24142755956579,121.0055381794897,121.35195922851562,1758900
2021-10-22,121.48302296018639,123.45858560059753,121.47366524994804,123.21515655517578,1575800
2021-10-25,123.44923267066558,124.74129677603563,122.94363056660598,124.56340026855469,1532200
2021-10-26,125.53713652645159,127.16627811482469,125.16261382916922,125.2000732421875,2401300
2021-10-27,124.83490819807763,126.1269863537285,124.35740788630939,124.48848724365234,2203400
2021-10-28,124.6476959223082,129.20740183567202,124.6476959223082,126.85733032226562,3167000
2021-10-29,126.48281518989502,129.975170679046,126.44537005290559,129.6381072998047,2588800
2021-11-01,130.02198063306525,130.45267830818975,128.22431394108142,128.39285278320312,1859100
2021-11-02,128.64559358500932,130.883314864537,128.5987907496081,129.96575927734375,2522100
2021-11-03,129.48831332823414,130.11562302393432,127.42848767480642,128.44903564453125,2166900
2021-11-04,128.72987608111168,129.5069946249325,127.36289320348673,127.8216781616211,3529100
2021-11-05,128.44902952629022,129.19806089729153,126.99778392370986,127.40975189208984,2482700
2021-11-08,127.73740571716708,128.0557535996362,126.52960388025896,127.10073852539062,2434300
2021-11-09,126.90412100698818,127.30673117126254,126.32362861158717,126.84794616699219,2365800
2021-11-10,126.4734382684254,126.91349356578189,125.25626434566448,125.65887451171875,2056200
2021-11-11,125.46222686767578,126.08017857804192,125.03152935502013,125.46222686767578,1498700
2021-11-12,126.0240190278674,126.77303590952802,125.52778891480568,126.6700439453125,3116100
2021-11-15,127.02583696470816,127.47524995102079,126.23936066701576,126.6700439453125,1367200
2021-11-16,126.84796365745011,128.08386745410215,126.73561396196678,127.40038299560547,1744000
2021-11-17,127.08204424493955,127.81234589160418,126.1925757559593,127.587646484375,1979400
2021-11-18,128.0651074675983,128.14001200907407,126.71685429419492,126.74494171142578,1686300
2021-11-19,126.65133774085896,126.69815487101516,124.75067940649235,124.80685424804688,2477200
2021-11-22,125.1439065199752,126.19254156716902,124.31997081913377,124.5072250366211,1888400
2021-11-23,124.01099066084751,124.42295849708161,122.56911752060869,123.63648223876953,2324900
2021-11-24,123.69265917570918,124.14207214715711,122.9530000292307,123.84246826171875,2007700
2021-11-26,122.80318539243771,123.78628783089006,121.00551930132089,121.41747283935547,1539100
2021-11-29,122.39120016914013,124.16077859216557,122.19457399476927,123.49600982666016,2275100
2021-11-30,122.48485434087398,124.12335367657037,121.97925225965977,122.39122009277344,4043600
