Date,Open,High,Low,Close,Volume
2021-09-22,319.91493081915553,323.54809784926834,318.28563514990185,319.1564636230469,1336800
2021-09-23,323.0518520132746,329.89680346114767,323.01438872477206,329.1383361816406,1497600
2021-09-24,327.6026735849353,330.88938435973995,326.34792482466804,327.031494140625,1193200
2021-09-27,326.59137207950914,333.1647646249026,326.59137207950914,329.99981689453125,1291500
2021-09-28,328.41734728685725,333.87644307223644,328.17387876457394,331.4231262207031,2018700
2021-09-29,333.2262649220082,334.015162766346,329.4601912890934,329.52593994140625,1320600
2021-09-30,331.0098515684526,331.0098515684526,314.56500681674606,314.6871032714844,2079500
2021-10-01,317.5328268601662,323.6937689819428,313.35351621197816,321.3834228515625,1740800
2021-10-04,320.0121873744769,321.72148050575925,316.33066380371315,317.85211181640625,1464500
2021-10-05,316.31183207813484,320.3878472078191,312.5176132607338,317.7112121582031,1401400
2021-10-06,313.21259569772485,318.0023592652102,309.61559409116785,317.81451416015625,1534700
2021-10-07,320.4724091687217,326.60517701824693,319.72105733240767,323.1584167480469,1139200
2021-10-08,323.13027856894956,324.33241297881125,320.6602610823158,322.29443359375,1168200
2021-10-11,322.15348935978324,323.1114593374286,312.2452755848929,312.35797119140625,1052100
2021-10-12,313.0435830993702,314.11422005232555,309.7940401612852,310.4890441894531,1410000
2021-10-13,311.85087198232463,312.63039784512756,307.10808277999735,308.9864196777344,1771800
2021-10-14,301.97070646308987,312.63026972142086,301.0033645036421,309.7094421386719,2403800
2021-10-15,312.6961750273382,315.5606275931136,311.4940404496199,312.5177307128906,1435000
2021-10-18,310.5735267816752,313.015369774391,308.64824348305325,311.653564453125,1154000
2021-10-19,314.53681892215326,322.92358389938624,313.7760949884728,322.2192077636719,1433600
2021-10-20,322.74518801293175,325.00858710751646,321.1486190627622,323.120849609375,1001900
2021-10-21,323.008138001736,324.0788035927815,320.03099061967515,322.0689697265625,876400
2021-10-22,324.0506542971719,325.0649435004753,319.01669705620424,319.9840393066406,825700
2021-10-25,319.58954377239655,332.23073928296327,318.49070440542215,331.2633972167969,1564800
2021-10-26,331.8645153948331,332.32472737729216,320.25640831133705,320.39727783203125,1386300
2021-10-27,321.8905677318167,325.0273867434838,317.45769174443035,317.6549377441406,2003100
2021-10-28,318.6409493683042,328.5116151948723,317.6548343353507,328.4270935058594,1897900
2021-10-29,327.30014833088967,328.1078193011301,319.8337489776796,321.4866943359375,1562500
2021-11-01,326.004133092516,343.3881494904748,324.74565086554514,336.9266662597656,2391200
2021-11-02,338.1568505192702,338.1568505192702,329.169005276402,333.6864013671875,1371300
2021-11-03,325.0930369936291,325.9195095198955,315.04395536850916,322.1816101074219,2948400
2021-11-04,323.85336067347987,329.5165438233682,323.37440437679743,329.5071716308594,1334000
2021-11-05,331.3385634918504,336.8608776602382,329.6574728773856,333.59259033203125,1422900
2021-11-08,337.16139449252665,343.21904103909065,336.2222262627424,338.9082336425781,1540500
2021-11-09,339.9790134505148,341.07785325958935,330.58732799608066,334.1655578613281,1394500
2021-11-10,332.3717221421143,333.95891917958835,328.8404681171213,331.1601867675781,1067800
2021-11-11,331.59211475424996,336.7857136206969,330.83139082463777,334.353271484375,782400
2021-11-12,335.48968618761023,337.3022740464356,332.0241530235419,337.0299072265625,1011100
2021-11-15,340.0821659109584,341.6224154382528,337.76244808920364,339.1805725097656,975400
2021-11-16,337.9878787833273,343.92342907905254,336.41008298151905,339.9883117675781,1162200
2021-11-17,338.10059147232556,338.48565391861723,327.9575851926127,332.0147705078125,1647600
2021-11-18,342.30810875773676,343.47266840219663,335.1891962353349,335.38641357421875,2228000
2021-11-19,332.21202106629994,333.26388500181326,324.51082935663896,325.0931091308594,1742000
2021-11-22,326.61449491589156,333.1229519321912,322.23796792826175,327.9199523925781,1707000
2021-11-23,327.7508843336555,331.6014505028739,323.91906254674774,328.0326232910156,1680300
2021-11-24,337.4149997773623,351.8500412634886,337.00176341415613,345.4824523925781,4482900
2021-11-26,333.4047638340272,339.32151296718774,327.57253641292397,337.44317626953125,2308700
2021-11-29,343.7355120406747,344.6746801063596,325.29023747327847,326.9150085449219,2902000
2021-11-30,325.1399959645557,330.8031782569769,321.05460914458916,324.5201416015625,3681500
2021-12-01,332.1086868654531,332.2120102813774,320.6320491895857,320.7729187011719,1755200
2021-12-02,323.9003516133519,332.57825709771,322.56672008346624,329.2911682128906,1969800
2021-12-03,331.1695105234075,331.563973807402,324.0130528973699,327.9951171875,1379600
2021-12-06,331.2916953469282,336.12840749148563,329.1879670342232,332.94464111328125,1543500
2021-12-07,337.80938710617704,344.64652994883534,337.3022282906582,339.3590087890625,1478900
2021-12-08,340.2418863115954,341.8572569137875,335.99685596683076,339.0960998535156,1182900
2021-12-09,337.9596929633219,342.1483752398581,336.22222600731317,339.9037780761719,897900
2021-12-10,340.7866214402282,341.85728714082063,335.6024223488518,336.56036376953125,1200600
2021-12-13,337.27408913848836,339.48114020445445,328.1265997778789,330.0425109863281,1375000
2021-12-14,328.5961862171678,332.7942693685645,324.961609738261,327.3470764160156,1799800
