Date,Open,High,Low,Close,Volume
2021-09-22,282.5746122281972,289.33727231652387,281.71600193488075,288.5268859863281,1325700
2021-09-23,289.41436309890963,291.66213503171383,286.81927862119596,287.76470947265625,1405300
2021-09-24,287.46566525664355,290.08003356240755,286.2887122745879,288.6136779785156,891900
2021-09-27,289.3275967080393,289.4144175003986,280.7512686712142,283.6261291503906,1328700
2021-09-28,282.4878629751265,284.43657674274004,277.6642878110438,279.0438232421875,1166700
2021-09-29,280.0374309659452,282.6903968554134,279.120940064188,280.97320556640625,752200
2021-09-30,281.8606901874675,282.56491303474525,275.55144817909985,275.6864929199219,1519800
2021-10-01,277.42298432573864,282.5552730586717,275.72507721030144,280.8091125488281,1415300
2021-10-04,278.03078600687763,281.0310345673935,273.55449570449633,275.21380615234375,1376300
2021-10-05,277.51955209257125,282.78688727633795,277.23977652427084,281.88970947265625,1048100
2021-10-06,278.87971192509826,281.5037370811115,276.5258351476327,280.5679626464844,1259000
2021-10-07,282.65177354307696,285.1793215523275,281.590610839291,282.9315490722656,969300
2021-10-08,282.7964313264386,285.48796366656705,281.5808815981541,284.1084289550781,1005700
2021-10-11,283.8093734218544,286.61669627152554,283.5778513528511,284.7451477050781,1091300
2021-10-12,286.04758455877885,290.21512997104423,284.07955819361354,288.1795959472656,788300
2021-10-13,288.4304511116272,290.1765826025382,286.0379477292485,290.0608215332031,774000
2021-10-14,292.5786469218923,297.7205628599762,292.37606509638715,297.4697570800781,930300
2021-10-15,298.9940359905463,300.77876416971264,297.87496334545153,298.3862609863281,1248900
2021-10-18,297.60476120079676,299.5149064742737,293.42756044668886,295.0965270996094,1523800
2021-10-19,296.49540926637053,298.5984802246094,294.8168151269559,298.5984802246094,869300
2021-10-20,298.2801298321824,302.86252449409056,297.25753464183805,302.8143005371094,941300
2021-10-21,303.219445470631,308.6893902408356,301.27073256509203,308.1394958496094,1320500
2021-10-22,308.85341455468733,310.5416653301831,305.8338527428509,309.4997863769531,947600
2021-10-25,309.6348327479007,311.07227772112094,307.5510453897941,308.8148193359375,989500
2021-10-26,309.71200546381885,310.6091830398734,307.31950248691805,308.9402160644531,975000
2021-10-27,308.9595758185184,310.9372294113359,305.4673129016158,305.6891784667969,1035800
2021-10-28,305.8917512098471,310.40663878063083,305.8917512098471,309.7506103515625,1905800
2021-10-29,306.5813479115678,315.23893618600306,298.57113036467416,309.1225891113281,1616700
2021-11-01,306.23349253433287,308.07903289251374,295.7303636241802,296.474365234375,1335900
2021-11-02,297.45020212961754,298.4647816593326,291.85561002817775,294.3968505859375,1608000
2021-11-03,295.4597898057806,295.4597898057806,284.647454851033,284.9373474121094,1882000
2021-11-04,282.8792300423415,287.46891544294255,279.65196005706196,280.2123718261719,2150200
2021-11-05,283.0048866995557,283.14014632300564,276.33774022865316,278.7920227050781,1467200
2021-11-08,279.98045783795465,287.94234409088045,279.03352273514207,286.5992431640625,1124100
2021-11-09,285.4010874047001,290.95702158794694,285.1498531186455,287.4881896972656,1369300
2021-11-10,286.91811006621293,291.2469181577626,285.8938880224129,287.6717834472656,1372300
2021-11-11,287.8457667256253,290.0778010727585,284.65715465474904,289.1598815917969,1164000
2021-11-12,289.6236440040144,290.8411279290509,288.29021484565965,290.2033996582031,1133400
2021-11-15,289.7395770562738,293.411343053371,288.4931363629073,290.3000183105469,1108700
2021-11-16,290.8604750621196,297.5372640502118,290.75420174880855,292.65771484375,1354600
2021-11-17,292.89917815081407,294.0780035693835,289.65256491295446,289.69122314453125,1311500
2021-11-18,290.1551392808987,290.60927783288093,284.1836935470986,284.87939453125,1280700
2021-11-19,284.2319827389715,289.7106013974788,282.09657940305584,286.7732238769531,1313100
2021-11-22,286.69588657155504,290.67682987245286,284.15464561816566,288.4544677734375,1286100
2021-11-23,288.7733146725505,290.2420328011743,284.84070157377295,286.9761047363281,1148500
2021-11-24,286.0291759906896,289.3240904349751,284.0966769257195,288.6380615234375,1126600
2021-11-26,283.6039590724278,285.217579559449,277.83544718007147,284.1836853027344,881900
2021-11-29,287.0823524347984,288.048601859553,282.19313270454745,286.6765441894531,1250300
2021-11-30,284.8020338036592,287.9713309138111,283.1110972161905,285.78759765625,5147800
2021-12-01,288.4254796473291,291.5754624959233,281.0626630758547,281.2848815917969,1434900
2021-12-02,281.4008786122741,288.8313403157688,281.4008786122741,287.2659912109375,1473600
2021-12-03,289.0825408931604,289.4690348258037,280.57955642461997,283.0048522949219,1431700
2021-12-06,285.4494392845133,288.2128986909801,283.82611771951474,287.4399108886719,881100
2021-12-07,290.06808490286005,292.58998171087933,288.2032011295384,290.56085205078125,955700
