Date,Open,High,Low,Close,Volume
2021-09-22,215.21371017072013,218.82730457452993,214.91999256307722,216.39747619628906,3361900
2021-09-23,216.9404595198124,218.9074594008104,216.7535433305048,217.86610412597656,2941700
2021-09-24,219.5215716532398,220.1802124628952,218.27550912801385,219.3257598876953,2508800
2021-09-27,218.95190760077853,221.5330425425097,218.31107166277917,220.8299102783203,2463300
2021-09-28,220.10009359548766,220.47392592702374,216.20169029422928,216.96713256835938,3007500
2021-09-29,217.51007657470674,218.69384281718607,216.41530704169094,217.4210662841797,1719000
2021-09-30,217.85715939127374,218.43568544200718,214.34147078675684,214.59957885742188,3136800
2021-10-01,216.34413278880186,217.78600726195535,213.83418906628242,216.21951293945312,2076000
2021-10-04,215.44515872382829,217.89279233725551,215.26715172270085,216.35301208496094,2236500
2021-10-05,217.14512982419444,219.73517417323714,216.2906773035085,218.2576904296875,2463100
2021-10-06,217.67025375600502,219.98438523281703,216.29958507461217,219.9309844970703,2107900
2021-10-07,220.732054148053,222.46764621243983,220.4472320754029,221.01687622070312,2423900
2021-10-08,221.84460484756394,222.1828276482367,219.93990146152348,220.46502685546875,1687500
2021-10-11,220.82101704099767,221.74666141628978,219.35242900862812,219.4681396484375,1504000
2021-10-12,220.49173775602867,221.26608927975707,217.33206248286484,217.6346893310547,2346700
2021-10-13,216.522099918922,217.05612086417108,213.52262727313803,215.9702606201172,3214300
2021-10-14,216.17499749524006,218.43571485043205,215.42734638704852,217.661376953125,2512000
2021-10-15,218.27552327103203,219.2901781304779,215.3828653247712,215.61427307128906,2564700
2021-10-18,215.765549443033,216.68229828479215,214.61739288721,215.62313842773438,2484900
2021-10-19,216.47760652828566,217.10953338495636,214.97342232589102,216.07708740234375,2071600
2021-10-20,213.96762261263424,215.97023144417076,212.97966837916715,213.36239624023438,3040200
2021-10-21,213.76297107322088,215.3116605295985,212.9975287323994,214.85772705078125,2702400
2021-10-22,214.24355821967637,215.6053311971412,211.83152105884375,212.22314453125,3283700
2021-10-25,212.92630124810708,212.94410602100487,210.49647261846457,211.24411010742188,3178400
2021-10-26,211.35983140877516,212.18757004588343,210.17606520108555,210.42527770996094,3066400
2021-10-27,214.54619839445417,217.7236645476981,212.5880943672851,216.04147338867188,5249400
2021-10-28,216.63780490213213,219.0231420041229,215.86346703364708,218.5069122314453,3448500
2021-10-29,216.28181072204117,219.03205764831054,215.81008604851525,218.5514373779297,4329400
2021-11-01,218.7739201615241,224.01630519091336,218.3644918830706,223.02835083007812,4456200
2021-11-02,224.0786058043486,224.48803409062543,220.87443934821673,221.835693359375,2624300
2021-11-03,220.72314214564986,223.51789401575186,220.65193663277978,222.86814880371094,2399000
2021-11-04,223.50895121447905,226.23249716198907,222.69010831125166,225.5916748046875,2711000
2021-11-05,226.68646463569698,229.21419922772463,226.62415471903896,226.7042694091797,3224300
2021-11-08,226.76656100653608,227.54089887356773,224.22991729023823,225.2712860107422,2471300
2021-11-09,225.10214881979013,225.7963854998509,222.9126237342485,224.8707275390625,2258900
2021-11-10,223.23308490068433,225.82312955954288,223.23308490068433,225.29800415039062,1794300
2021-11-11,225.47600864635507,225.47600864635507,221.85350440290472,222.65455627441406,1640500
2021-11-12,222.64563044247544,223.41107270809417,221.52417420352532,223.10845947265625,1625200
2021-11-15,223.1084617811517,225.85870845962148,223.1084617811517,225.12887573242188,1709200
2021-11-16,225.62730466124384,226.24144032619125,224.63045464339464,224.70166015625,2195500
2021-11-17,224.65712907704298,225.48486760393345,222.97493807559528,224.90634155273438,1412000
2021-11-18,225.3247190825636,225.61843676625574,223.47341626421178,225.60952758789062,1751200
2021-11-19,225.44037288199178,225.46708683089278,222.71682671391216,224.24771118164062,2743100
2021-11-22,224.88859035567563,227.3629245116784,224.4791755828184,225.60952758789062,2438700
2021-11-23,226.79325607426694,227.66549980142426,225.2267756037102,227.5408935546875,2770000
2021-11-24,226.517364047155,229.44563148640185,226.11684490159476,228.8403778076172,2642800
2021-11-26,224.74616333285167,225.32470306180082,220.97236602393468,222.5210418701172,2573300
2021-11-29,224.15876825067744,224.57709222191383,222.36086609224017,222.77919006347656,2084600
