Date,Open,High,Low,Close,Volume
2021-09-22,193.0469978430794,194.8219162486302,192.93996274433258,193.56431579589844,2307706
2021-09-23,193.8140754744348,197.44419604578692,193.8140754744348,195.95468139648438,2205426
2021-09-24,195.9903540013526,196.94472060649593,194.85761848615053,195.4998016357422,1971833
2021-09-27,195.27681354256876,196.07062743652685,194.19759563841453,194.34921264648438,2224952
2021-09-28,193.20755792226402,194.7505900637419,191.28994419910086,191.73590087890625,2685056
2021-09-29,192.5029126781568,193.02023058980177,191.3612555329811,191.69126892089844,2133598
2021-09-30,192.80617626714658,192.8775375892817,189.17607000651515,189.33660888671875,2968625
2021-10-01,189.96097784584543,193.02917074598548,188.7658029571809,192.34239196777344,2303052
2021-10-04,191.9856315761614,193.20755838911856,190.14828729725468,191.05804443359375,2662901
2021-10-05,190.522862160859,193.59106857842326,190.522862160859,192.40481567382812,1578296
2021-10-06,190.6655636737183,193.53754355454336,190.08582007330074,193.42160034179688,1756147
2021-10-07,194.43841914553377,196.0973946232968,194.1797670082528,194.7684326171875,1874208
2021-10-08,195.04485946742156,195.8208293728495,193.31453703631476,194.1707763671875,1360485
2021-10-11,193.88542644387564,194.63463090395751,191.99455086682258,192.0213165283203,1371006
2021-10-12,192.3869810610277,192.86862526219662,190.80828899796023,191.16505432128906,1399839
2021-10-13,192.02130090622754,193.2610576077845,189.92527716826027,192.2799530029297,1618864
2021-10-14,193.68917070995423,195.13407562531296,193.12725712360702,194.96461486816406,1442126
2021-10-15,196.489801319756,197.5155153483181,195.56221427287883,196.86441040039062,2206033
2021-10-18,194.95571312229455,197.53336736244964,194.2957000288073,196.78414916992188,1905266
2021-10-19,197.4352496513089,197.86336252157184,195.74060063829762,197.80984497070312,1618257
2021-10-20,198.21122576769227,199.5134219596398,196.96253335990303,199.4688262939453,1676225
2021-10-21,199.45098594487186,200.55695564306905,197.3282103385546,200.2537078857422,2680099
2021-10-22,198.87123410192618,199.70072172497768,193.76053513808247,193.9032440185547,3539406
2021-10-25,193.37701698686942,195.33031810264433,192.3423810505759,194.0281219482422,2742013
2021-10-26,194.6167793300823,196.64142791687016,193.3413351203477,194.7238006591797,2472404
2021-10-27,194.52759127591577,194.58109505719267,191.95885904089982,192.40481567382812,1666311
2021-10-28,191.2096590970282,195.13410537731568,191.2096590970282,194.8665313720703,1970619
2021-10-29,194.43838704954115,196.48980133851805,193.5999913295595,194.9913787841797,2645804
2021-11-01,195.06276303887932,196.2668460947196,194.50084935181366,196.00819396972656,1717602
2021-11-02,196.70391712890557,197.97936166139925,195.5533377294615,197.28366088867188,2324196
2021-11-03,197.0338774616248,198.94258280116748,195.84762459684575,198.7196044921875,2081295
2021-11-04,198.60366938597537,200.53914059678624,198.0774432724893,198.44313049316406,2347059
2021-11-05,200.00398720650153,203.0097545442229,199.62939185146794,201.62728881835938,2356367
2021-11-08,203.1881023994744,203.57161955018356,200.12881823734457,201.33290100097656,1735408
2021-11-09,201.3062224050348,203.58953744346226,200.99405268599412,203.13465881347656,2396631
2021-11-10,203.58249591624664,204.15579833490023,201.7103302682986,201.91635131835938,1340252
2021-11-11,201.99699797666543,201.99699797666543,197.60770801519058,197.9749755859375,1614413
2021-11-12,198.80802653392644,199.34550103175334,196.62234208038987,199.2111358642578,2210080
2021-11-15,199.4261167481483,200.68915208425793,198.5392955831525,199.2827911376953,1221988
2021-11-16,199.41714926130348,200.00835874113744,198.01974880747164,198.2974395751953,1667727
2021-11-17,197.95703914700536,198.2257694711461,196.7119109162113,197.5091552734375,1918721
2021-11-18,196.62231534456674,197.92119228158623,196.19235239818335,197.69725036621094,1707991
2021-11-19,197.97499053798603,198.1451836705971,194.53521696884897,195.71763610839844,2120548
2021-11-22,195.57432217110423,198.01083032335913,195.3055917894937,195.4041290283203,2480194
2021-11-23,194.7053837654257,195.69072830582286,192.72572041357807,193.4871368408203,4068304
2021-11-24,192.7167401435573,193.40648678201154,189.76069299864125,190.09213256835938,3304093
2021-11-26,183.5888590751536,187.21674667233034,181.45690938004833,186.5090789794922,3902795
2021-11-29,188.30060964894588,188.30060964894588,185.42517842804585,186.01638793945312,2628403
2021-11-30,184.73540808387173,184.95038956204158,180.14904436396026,181.16127014160156,5746552
2021-12-01,184.21589317202677,184.421928078866,178.42024186540814,178.63522338867188,3159526
2021-12-02,180.01466364669966,184.03668508232857,178.70682635029382,182.73780822753906,6074938
2021-12-03,182.74679181163094,183.16780817033586,180.05051438635041,182.28994750976562,3587258
2021-12-06,183.83965297655624,186.4015655091231,183.5171737990659,184.7533416748047,4427444
2021-12-07,185.72078773593765,187.7542001190252,184.31442667711545,185.55955505371094,4842530
2021-12-08,183.49030725513248,183.92923071919537,181.41210656401407,183.3201141357422,5055687
2021-12-09,183.25740783659035,185.56851096289725,181.79729797675932,184.52940368652344,5050224
2021-12-10,185.28182666126125,188.14829703400403,184.36813810643724,187.94227600097656,3449975
2021-12-13,187.9333226145549,188.78430193327154,186.85838754201663,187.4227294921875,2926034
2021-12-14,187.06441837805812,189.49196539674173,184.44875738003938,185.1385040283203,3834812
2021-12-15,185.91784336793697,188.47079531554303,183.84860324587476,187.8975067138672,2986431
2021-12-16,189.23222335719603,189.25909086054722,187.4854622875468,187.76315307617188,3028111
2021-12-17,187.62880359164026,188.21105272092427,183.37387845271806,183.7859344482422,5644172
2021-12-20,181.05379947387627,181.52856471293305,177.45279349556176,179.02040100097656,3426909
2021-12-21,180.18483014870307,181.6449394258515,179.4323882372322,180.650634765625,2658854
2021-12-22,180.2476121859654,180.94631939348264,179.2264257925053,180.80299377441406,3147386
2021-12-23,182.02124853280205,184.8071032095446,181.84209495831155,183.83071899414062,2403814
2021-12-27,184.25170208114997,185.10269529768692,183.5530087457826,184.91458129882812,2515400
2021-12-28,184.95043228947898,186.41950269001936,184.72649031718274,185.46998596191406,1994191
2021-12-29,186.24028706615465,186.35673132181668,184.94141023171147,185.89988708496094,1734497
2021-12-30,186.41051949469465,187.1271475464266,185.3445447743866,185.52371215820312,1287949
2021-12-31,185.2997555965627,187.3869166393007,184.86979259519862,186.7777862548828,1554421
2022-01-03,186.19553404815676,187.53023907414402,184.13525437028753,185.2460174560547,2608676
2022-01-04,185.16537242447436,187.7093775511828,184.21585590862898,187.21670532226562,3294381
2022-01-05,187.70042399170543,193.11089974926847,187.32419601741688,189.06199645996094,4136186
2022-01-06,189.72487604681726,192.0090975701626,188.66786183611416,188.84701538085938,3308544
2022-01-07,190.03842218468512,194.66061472764287,189.51886853321324,193.26321411132812,3092352
2022-01-10,193.19153170482085,193.89919932454774,189.7786398153461,191.2118682861328,3493982
2022-01-11,192.0718042469361,194.3739327969463,189.47405022754026,193.7648162841797,3570666
2022-01-12,194.82185484160055,196.34467407770634,194.69645010296023,195.50265502929688,3141013
2022-01-13,195.63698230589253,198.7632226887993,195.34137066368243,196.55963134765625,3118453
2022-01-14,194.92932098165866,195.25180013445026,192.9138297336722,194.96514892578125,3382092
2022-01-18,192.48382880995507,193.43334519519684,189.95774491561934,191.32827758789062,3090632
2022-01-19,192.06286614377782,192.3853453230398,188.64996034426832,188.76641845703125,2645298
2022-01-20,189.61740111482777,192.09869736591833,186.97487218528005,187.1450653076172,2598660
2022-01-21,187.44961444929675,187.75417270895488,183.59778559221016,183.7231903076172,4492595
2022-01-24,182.91697301892532,183.4365126913037,178.24103300046912,183.1409149169922,5501527
