Date,Open,High,Low,Close,Volume
2021-09-22,249.84017899655294,252.25219926335404,248.20650680602117,251.08038330078125,1172900
2021-09-23,251.03757945696512,251.03757945696512,244.13510891225692,246.3332977294922,1634100
2021-09-24,246.23918821439716,246.7010442856093,240.65389858550083,241.3552703857422,2318700
2021-09-27,241.38974915013824,242.19750590701227,235.1683280410937,235.53782653808594,1776700
2021-09-28,232.70207281338614,233.72465792140295,229.23904064333024,230.94049072265625,2317600
2021-09-29,231.92867051204317,233.20906525028235,230.4592520098874,232.02320861816406,1448500
2021-09-30,233.1918584750344,234.05117182091234,227.95004182034643,228.0703582763672,2090800
2021-10-01,229.44526303856304,231.17246501752624,227.7953698890486,229.1015167236328,1784600
2021-10-04,228.50005258565062,229.7632444611186,225.26902548123374,227.9157257080078,1387600
2021-10-05,228.06178153147468,229.36795474259662,225.40650615109948,227.33135986328125,1649200
2021-10-06,226.32595309657367,230.68267805134377,224.37529501914452,230.2615966796875,1421100
2021-10-07,231.32713016041157,233.54414673749707,228.2421726120601,228.6718292236328,1185000
2021-10-08,228.64606970394533,228.69765262780743,224.63309130693304,225.2088165283203,1064300
2021-10-11,225.07137329569773,226.40329855253304,223.86831357759226,224.79638671875,1074800
2021-10-12,225.80178299038715,228.48286294913822,224.77062259778907,227.33135986328125,1352700
2021-10-13,226.2571972639117,227.19387190384626,222.83714687358452,227.01339721679688,1646600
2021-10-14,228.10469613194365,230.63107900135225,227.77815292479926,230.18421936035156,1370000
2021-10-15,231.83420691774407,233.20051229719482,229.5054483467764,231.43890380859375,3091300
2021-10-18,230.6740899821813,232.22944513007778,229.37651836326515,230.29598999023438,1354300
2021-10-19,231.77399690711937,238.42507381845027,231.189670125197,234.50660705566406,1816900
2021-10-20,235.5377642017418,237.92665395868644,235.5377642017418,237.204833984375,1109700
2021-10-21,236.98999274400123,240.07492395871964,234.83310823871665,239.7827606201172,1269100
2021-10-22,240.41869663315674,245.17069858005175,239.74843324509396,244.43170166015625,1496300
2021-10-25,244.4746472081798,245.4886306637856,241.1405072261355,244.5433807373047,1194700
2021-10-26,245.76360874027515,248.82276205183658,245.24801550507868,246.5713653564453,1742300
2021-10-27,247.6713105739853,250.206295607745,245.1707054191826,245.26524353027344,1280300
2021-10-28,245.33392813852703,249.1922361648067,243.05675331482254,245.77218627929688,1391600
2021-10-29,244.24257789636275,244.84408134675138,240.298333816679,242.30052185058594,2532000
2021-11-01,243.06538337012552,243.3231931327206,237.522827500554,242.41232299804688,1520500
2021-11-02,243.02235042895867,245.1534564867006,240.18662751690715,242.88485717773438,1532500
2021-11-03,243.80434402433877,245.26518696521487,237.56572175272242,241.123291015625,1133500
2021-11-04,242.15449697666594,243.57238501532714,238.57977643767686,239.70547485351562,1381000
2021-11-05,241.41555129189175,241.84520806770502,237.77207022472916,238.74307250976562,1214000
2021-11-08,239.1040085192166,239.93754375781012,234.96211068520873,239.54226684570312,1014100
2021-11-09,240.51320785647857,241.99120153105594,239.57653329883922,240.5389862060547,823300
2021-11-10,239.43052546259617,241.879574190221,236.79242671540322,237.06741333007812,925300
2021-11-11,237.28222552053847,237.77204047748614,232.33257169067826,234.14573669433594,1221800
2021-11-12,235.8728979706732,236.50020611676848,233.3894961844987,233.81915283203125,991200
2021-11-15,229.72029672990664,230.76008508351566,222.68254236244883,223.8511962890625,3467600
2021-11-16,225.25178663902233,225.42363355469513,222.24419026107608,222.5965118408203,2783200
2021-11-17,222.64810905602837,223.76520599575124,218.8671221970028,221.29898071289062,3451600
2021-11-18,221.35913264193746,223.22382799697945,217.75000594471067,222.5277862548828,2436700
2021-11-19,224.19482057707478,227.10790506783812,223.08629914726438,224.26358032226562,2036700
2021-11-22,223.42151759886852,224.33238784191508,220.52563520124232,221.38494873046875,1835200
2021-11-23,221.92629758352484,225.32056993973896,220.62872589635484,225.14012145996094,2070900
2021-11-24,225.89628855788374,228.58594343106662,223.8511186712784,228.13050842285156,1320800
2021-11-26,229.07575596099986,229.86633583221382,225.37211728346813,225.88771057128906,1161800
2021-11-29,226.97041787229966,231.42165431065567,224.70181825518802,229.3850860595703,1842900
2021-11-30,226.9962219484382,230.42487388763487,225.44944215487493,225.55258178710938,2759500
2021-12-01,226.8415405238429,229.90069385683654,222.14109559645837,222.51919555664062,2629100
2021-12-02,223.18948724094855,230.07257000213292,222.7941841806406,228.78359985351562,1902600
2021-12-03,228.33675774912183,231.3529561755432,226.39470107294582,229.4022979736328,1804000
2021-12-06,230.75141783781044,234.50661306299682,229.72883283116974,231.64511108398438,1864800
2021-12-07,233.08879599934292,238.30483544232666,233.08879599934292,237.8665771484375,2133000
2021-12-08,237.50564730453215,238.82039578021158,235.05659882751556,237.04161071777344,1327600
2021-12-09,237.0674193324326,238.0212447570171,232.81380689653528,232.92552185058594,1116100
2021-12-10,232.79660479460486,235.60655027394537,231.54201452781192,234.2230682373047,1352400
2021-12-13,233.73320745375457,238.31333560530268,232.3153458151354,237.18763732910156,1836400
2021-12-14,235.8557706989058,238.9750828112269,232.88255341607098,234.9449005126953,2225100
2021-12-15,235.5893376278908,237.3337425790572,232.97701785142937,235.7526092529297,1932500
2021-12-16,236.13930817786076,240.32418639942895,236.0619731199566,240.15231323242188,1791500
2021-12-17,239.96328815375975,243.83019879544972,238.73447617697815,239.62814331054688,3248700
2021-12-20,237.04159800579015,240.2124664342939,236.31977792296627,239.28439331054688,1551000
2021-12-21,240.86552539559014,242.36074848110798,237.66887863312684,238.76022338867188,1381900
2021-12-22,239.7054896427691,241.75923508552214,238.63992316667404,241.68190002441406,914200
2021-12-23,241.80282757841465,242.20006770162823,238.74574159336515,240.71470642089844,1016000
2021-12-27,241.8546288218348,246.90658578500384,240.47289317357436,246.7770538330078,1235300
2021-12-28,246.77705246064588,249.52323524535174,245.8789203411089,249.13461303710938,1065600
2021-12-29,247.67517121360675,250.0068518765014,247.67517121360675,249.471435546875,1430600
2021-12-30,250.1018212482688,252.15714939950158,248.20195779370889,251.42312622070312,1370200
2021-12-31,251.64757426262187,254.23831804642597,250.38675300040495,252.59751892089844,1274100
2022-01-03,252.48529855766748,252.64073689006068,242.04460222797093,247.3124542236328,1597900
