date,portfolio_value,cash,positions,queue_size
2024-06-17,1690.47,414.54,5,7
2024-06-18,1711.07,414.54,5,7
2024-06-20,1686.27,603.26,5,6
2024-06-21,1673.69,603.26,5,7
2024-06-24,1647.24,603.26,5,25
2024-06-25,1673.64,774.62,4,22
2024-06-26,1671.59,439.89,5,22
2024-06-27,1673.29,439.89,5,20
2024-06-28,1668.46,439.89,5,5
2024-07-01,1663.02,439.89,5,17
2024-07-02,1670.12,439.89,5,19
2024-07-03,1675.04,439.89,5,18
2024-07-05,1689.42,439.89,5,16
2024-07-08,1698.55,439.89,5,6
2024-07-09,1694.79,439.89,5,7
2024-07-10,1704.98,439.89,5,9
2024-07-11,1697.39,450.78,5,9
2024-07-12,1700.23,450.78,5,14
2024-07-15,1692.65,450.78,5,17
2024-07-16,1687.32,450.78,5,17
2024-07-17,1643.95,450.78,5,22
2024-07-18,1644.61,447.91,5,22
2024-07-19,1676.57,411.15,5,24
2024-07-22,1675.7,411.15,5,30
2024-07-23,1667.1,411.15,5,20
2024-07-24,1665.27,416.77,5,14
2024-07-25,1655.25,416.77,5,11
2024-07-26,1669.64,416.77,5,11
2024-07-29,1671.23,416.77,5,14
2024-07-30,1671.34,416.77,5,13
2024-07-31,1687.54,416.77,5,14
2024-08-01,1688.92,416.77,5,15
2024-08-02,1691.99,416.77,5,19
2024-08-05,1670.76,423.0,5,25
2024-08-06,1676.82,417.69,5,25
2024-08-07,1680.27,417.69,5,19
2024-08-08,1699.1,417.69,5,13
2024-08-09,1698.76,417.69,5,8
2024-08-12,1702.14,417.69,5,9
2024-08-13,1708.16,417.69,5,3
2024-08-14,1713.48,417.69,5,3
2024-08-15,1722.88,417.69,5,3
2024-08-16,1723.5,417.69,5,3
2024-08-19,1726.03,417.69,5,4
2024-08-20,1726.69,417.69,5,4
2024-08-21,1731.94,417.69,5,6
2024-08-22,1736.59,417.69,5,7
2024-08-23,1737.43,417.69,5,6
2024-08-26,1737.85,417.69,5,7
2024-08-27,1745.49,417.69,5,3
2024-08-28,1749.17,417.69,5,1
2024-08-29,1755.51,417.69,5,2
2024-08-30,1766.62,417.69,5,3
2024-09-03,1763.16,609.37,5,7
2024-09-04,1766.26,609.37,5,13
2024-09-05,1751.23,609.37,5,13
2024-09-06,1741.1,609.37,5,12
2024-09-09,1757.92,609.37,5,16
2024-09-10,1800.56,623.16,5,10
2024-09-11,1804.7,623.16,5,10
2024-09-12,1818.24,623.16,5,10
2024-09-13,1821.19,623.16,5,10
2024-09-16,1849.52,623.16,5,11
2024-09-17,1833.28,830.6,5,9
2024-09-18,1824.86,830.6,5,7
2024-09-19,1830.41,830.6,5,7
2024-09-20,1832.78,830.6,5,16
2024-09-23,1834.84,830.6,5,46
2024-09-24,1833.29,830.6,5,44
2024-09-25,1830.7,830.6,5,44
2024-09-26,1837.74,830.6,5,35
2024-09-27,1836.45,1190.68,4,5
2024-09-30,1849.85,823.39,5,5
2024-10-01,1851.3,823.39,5,1
2024-10-02,1857.08,823.39,5,3
2024-10-03,1855.11,823.39,5,4
2024-10-04,1862.89,823.39,5,4
2024-10-07,1851.21,823.39,5,4
2024-10-08,1853.87,823.39,5,3
2024-10-09,1866.27,823.39,5,3
2024-10-10,1859.97,674.19,5,5
2024-10-11,1864.33,674.19,5,10
2024-10-14,1873.12,674.19,5,14
2024-10-15,1871.53,674.19,5,12
2024-10-16,1878.74,674.19,5,20
2024-10-17,1876.24,674.19,5,17
2024-10-18,1900.74,674.19,5,15
2024-10-21,1887.46,674.19,5,20
2024-10-22,1893.56,674.19,5,11
2024-10-23,1889.63,674.19,5,11
2024-10-24,1865.71,674.19,5,10
2024-10-25,1870.32,668.61,5,9
2024-10-28,1866.25,680.16,5,11
2024-10-29,1860.11,680.16,5,10
2024-10-30,1858.57,680.16,5,15
2024-10-31,1865.06,680.16,5,18
2024-11-01,1855.22,466.27,5,20
2024-11-04,1849.99,466.27,5,24
2024-11-05,1869.65,466.27,5,16
2024-11-06,1929.08,466.27,5,13
2024-11-07,1947.23,466.27,5,32
2024-11-08,1976.04,466.27,5,39
2024-11-11,2038.22,686.96,5,46
2024-11-12,2020.01,903.68,5,51
2024-11-13,2014.05,903.68,5,36
2024-11-14,1994.2,903.68,5,32
2024-11-15,1982.49,723.7,5,27
2024-11-18,1995.88,723.7,5,34
2024-11-19,2002.0,723.7,5,21
2024-11-20,1999.21,723.7,5,16
2024-11-21,1991.39,723.7,5,18
2024-11-22,1989.19,723.7,5,19
2024-11-25,1984.24,642.83,5,23
2024-11-26,1996.59,642.83,5,36
2024-11-27,2002.06,642.83,5,33
2024-11-29,2006.45,642.83,5,26
2024-12-02,2003.04,642.83,5,22
2024-12-03,1998.67,642.83,5,1
2024-12-04,2005.34,642.83,5,1
2024-12-05,2010.67,642.83,5,6
2024-12-06,2013.62,642.83,5,11
2024-12-09,1999.98,503.41,5,12
2024-12-10,2002.89,503.41,5,13
2024-12-11,1993.58,503.41,5,11
2024-12-12,1978.4,503.41,5,9
2024-12-13,1974.77,915.48,4,8
2024-12-16,1979.39,915.48,4,8
2024-12-17,1986.28,915.48,4,3
2024-12-18,1936.34,747.25,4,0
2024-12-19,1928.26,484.08,5,0
2024-12-20,1916.89,484.08,5,1
2024-12-23,1921.02,484.08,5,4
2024-12-24,1965.61,484.08,5,4
2024-12-26,1960.75,484.08,5,4
2024-12-27,1930.86,484.08,5,0
2024-12-30,1901.72,484.08,5,0
2024-12-31,1887.16,484.08,5,1
2025-01-02,1866.42,484.08,5,1
2025-01-03,1899.42,817.51,4,1
2025-01-06,1908.49,817.51,4,1
2025-01-07,1888.03,477.12,5,0
2025-01-08,1896.58,477.12,5,0
2025-01-10,1892.13,477.12,5,1
2025-01-13,1875.21,477.12,5,3
2025-01-14,1879.26,477.12,5,3
2025-01-15,1907.7,477.12,5,2
2025-01-16,1914.76,477.12,5,6
2025-01-17,1930.21,477.12,5,7
2025-01-21,1948.47,477.12,5,17
2025-01-22,1979.01,477.12,5,25
2025-01-23,1987.0,477.12,5,27
2025-01-24,1982.17,477.12,5,23
2025-01-27,1902.66,477.12,5,26
2025-01-28,1950.73,475.67,5,28
2025-01-29,1950.13,475.67,5,36
2025-01-30,1956.11,475.67,5,35
2025-01-31,1953.96,475.67,5,39
2025-02-03,1963.83,475.67,5,45
2025-02-04,1976.48,475.67,5,22
2025-02-05,1983.3,475.67,5,22
2025-02-06,1980.84,475.67,5,18
2025-02-07,1951.88,475.67,5,18
2025-02-10,1968.69,475.67,5,22
2025-02-11,1965.45,475.67,5,19
2025-02-12,1965.16,475.67,5,21
2025-02-13,1977.47,475.67,5,20
2025-02-14,1965.74,475.67,5,20
2025-02-18,1974.4,491.43,5,22
2025-02-19,1975.51,491.43,5,8
2025-02-20,1932.41,491.43,5,5
2025-02-21,1889.62,483.1,5,3
2025-02-24,1847.74,483.1,5,5
2025-02-25,1831.6,530.37,5,3
2025-02-26,1836.75,530.37,5,3
2025-02-27,1813.03,530.37,5,3
2025-02-28,1832.36,530.37,5,1
2025-03-03,1810.62,530.37,5,6
2025-03-04,1797.52,452.65,5,6
2025-03-05,1826.82,452.65,5,13
2025-03-06,1777.55,452.65,5,14
2025-03-07,1798.08,918.19,3,9
2025-03-10,1776.94,449.52,5,11
2025-03-11,1760.66,449.52,5,12
2025-03-12,1775.62,446.2,5,12
2025-03-13,1769.31,443.9,5,12
2025-03-14,1806.6,443.9,5,10
2025-03-17,1824.4,443.9,5,10
2025-03-18,1816.87,443.9,5,1
2025-03-19,1831.73,443.9,5,1
2025-03-20,1838.99,443.9,5,1
2025-03-21,1845.86,443.9,5,1
2025-03-24,1876.82,443.9,5,12
2025-03-25,1880.63,443.9,5,11
2025-03-26,1874.13,443.9,5,11
2025-03-27,1864.35,443.9,5,11
2025-03-28,1837.02,443.9,5,0
2025-03-31,1844.99,443.9,5,0
2025-04-01,1840.86,443.9,5,0
2025-04-02,1856.13,443.9,5,0
2025-04-03,1820.87,443.9,5,0
2025-04-04,1725.63,455.22,5,6
2025-04-07,1743.66,457.42,5,8
2025-04-08,1742.64,457.42,5,10
2025-04-09,1844.4,439.12,5,11
2025-04-10,1835.21,439.12,5,7
2025-04-11,1847.8,439.12,5,7
2025-04-14,1868.61,439.12,5,8
2025-04-15,1883.37,439.12,5,5
2025-04-16,1853.44,439.12,5,3
2025-04-17,1800.22,439.12,5,1
2025-04-21,1813.36,691.34,4,0
2025-04-22,1847.76,691.34,4,0
2025-04-23,1875.1,461.94,4,0
2025-04-24,1907.13,461.94,4,1
2025-04-25,1930.61,461.94,4,2
2025-04-28,1935.94,461.94,4,3
2025-04-29,1949.3,461.94,4,3
2025-04-30,1960.75,461.94,4,2
2025-05-01,1953.54,1005.47,3,1
2025-05-02,2017.39,614.76,4,0
2025-05-05,1983.07,614.76,4,0
2025-05-06,1932.64,614.76,4,0
2025-05-07,1949.37,483.16,5,0
2025-05-08,1972.77,483.16,5,1
2025-05-09,1979.6,483.16,5,2
2025-05-12,1993.19,483.16,5,3
2025-05-13,2048.73,483.16,5,4
2025-05-14,2061.18,483.16,5,7
2025-05-15,2062.02,530.08,5,9
2025-05-16,2080.98,530.08,5,10
2025-05-19,2071.99,530.08,5,15
2025-05-20,2066.65,530.08,5,11
2025-05-21,2052.76,760.6,5,9
2025-05-22,2045.78,760.6,5,13
2025-05-23,2047.74,760.6,5,11
2025-05-27,2079.92,760.6,5,13
2025-05-28,2065.62,760.6,5,8
2025-05-29,2065.59,760.6,5,7
2025-05-30,2063.4,760.6,5,7
2025-06-02,2084.67,760.6,5,19
2025-06-03,2088.07,760.6,5,16
2025-06-04,2072.29,522.02,5,14
2025-06-05,2070.28,522.02,5,12
2025-06-06,2083.9,522.02,5,2
2025-06-09,2090.62,522.02,5,4
2025-06-10,2096.8,522.02,5,5
2025-06-11,2102.65,522.02,5,5
2025-06-12,2097.02,522.02,5,5
2025-06-13,2091.66,522.02,5,4
2025-06-16,2139.48,522.02,5,8
2025-06-17,2148.69,522.02,5,9
2025-06-18,2142.73,537.17,5,8
2025-06-20,2142.24,537.17,5,11
2025-06-23,2157.64,537.17,5,22
2025-06-24,2186.6,537.17,5,21
2025-06-25,2204.77,537.17,5,22
2025-06-26,2214.97,780.39,5,23
2025-06-27,2213.81,780.39,5,13
2025-06-30,2215.36,780.39,5,31
2025-07-01,2186.78,780.39,5,30
2025-07-02,2207.67,780.39,5,36
2025-07-03,2226.79,780.39,5,36
2025-07-07,2228.17,780.39,5,20
2025-07-08,2231.62,780.39,5,11
2025-07-09,2241.46,780.39,5,11
2025-07-10,2234.93,780.39,5,11
2025-07-11,2228.59,780.39,5,11
2025-07-14,2237.06,780.39,5,11
2025-07-15,2251.02,780.39,5,5
2025-07-16,2270.03,780.39,5,5
2025-07-17,2284.08,780.39,5,10
2025-07-18,2287.46,780.39,5,17
2025-07-21,2292.69,780.39,5,22
2025-07-22,2270.36,780.39,5,18
2025-07-23,2271.2,780.39,5,14
2025-07-24,2275.03,634.83,5,9
2025-07-25,2289.35,634.83,5,5
2025-07-28,2319.12,634.83,5,7
2025-07-29,2319.06,634.83,5,7
2025-07-30,2328.39,634.83,5,7
2025-07-31,2347.57,634.83,5,9
2025-08-01,2289.13,634.83,5,18
2025-08-04,2326.88,634.83,5,25
2025-08-05,2312.99,634.83,5,22
2025-08-06,2283.87,634.83,5,24
2025-08-07,2295.78,570.97,5,15
2025-08-08,2300.11,570.97,5,12
2025-08-11,2306.87,570.97,5,14
2025-08-12,2317.87,570.97,5,8
2025-08-13,2322.2,570.97,5,6
2025-08-14,2313.84,580.55,5,2
2025-08-15,2290.42,580.55,5,1
2025-08-18,2338.02,572.61,5,2
2025-08-19,2345.73,572.61,5,2
2025-08-20,2338.45,572.61,5,3
2025-08-21,2278.5,572.61,5,3
2025-08-22,2325.1,1312.62,3,2
2025-08-25,2315.45,1334.23,3,2
2025-08-26,2317.75,1334.23,3,1
2025-08-27,2311.67,579.44,5,1
2025-08-28,2323.57,579.44,5,1
2025-08-29,2318.43,579.44,5,3
2025-09-02,2303.98,579.44,5,4
2025-09-03,2300.97,579.44,5,5
2025-09-04,2322.88,579.44,5,5
2025-09-05,2324.1,579.44,5,6
2025-09-08,2331.34,579.44,5,9
2025-09-09,2322.58,579.44,5,8
2025-09-10,2309.97,579.44,5,10
2025-09-11,2343.37,579.44,5,14
2025-09-12,2335.59,579.44,5,17
2025-09-15,2350.33,579.44,5,21
2025-09-16,2348.04,579.44,5,19
2025-09-17,2353.17,579.44,5,15
2025-09-18,2365.24,579.44,5,13
2025-09-19,2373.02,579.44,5,11
2025-09-22,2377.04,579.44,5,37
2025-09-23,2353.19,579.44,5,33
2025-09-24,2338.13,588.3,5,29
2025-09-25,2327.36,588.3,5,27
2025-09-26,2333.67,588.3,5,3
2025-09-29,2326.89,1032.76,4,3
2025-09-30,2317.1,581.72,5,3
2025-10-01,2337.28,579.27,5,3
2025-10-02,2325.07,579.27,5,8
2025-10-03,2329.25,579.27,5,9
2025-10-06,2330.02,579.27,5,12
2025-10-07,2350.45,603.4,5,13
2025-10-08,2403.06,603.4,5,6
2025-10-09,2384.23,603.4,5,7
2025-10-10,2357.58,900.21,4,4
2025-10-13,2366.71,589.4,5,5
2025-10-14,2384.66,589.4,5,4
2025-10-15,2435.99,589.4,5,5
2025-10-16,2434.88,589.4,5,8
2025-10-17,2438.97,608.72,5,8
2025-10-20,2463.79,608.72,5,10
2025-10-21,2453.59,883.67,5,6
2025-10-22,2442.97,883.67,5,8
2025-10-23,2438.01,883.67,5,9
2025-10-24,2458.03,883.67,5,8
2025-10-27,2466.8,883.67,5,9
2025-10-28,2449.67,883.67,5,7
2025-10-29,2439.91,883.67,5,11
2025-10-30,2429.85,700.59,5,16
2025-10-31,2411.19,688.85,5,21
2025-11-03,2411.62,602.8,5,28
2025-11-04,2398.05,602.8,5,27
2025-11-05,2393.5,602.8,5,24
2025-11-06,2338.23,598.37,5,19
2025-11-07,2350.46,735.48,4,12
2025-11-10,2393.03,587.62,5,12
2025-11-11,2412.8,587.62,5,2
2025-11-12,2409.54,603.2,5,1
2025-11-13,2394.12,603.2,5,3
2025-11-14,2391.34,603.2,5,6
2025-11-17,2372.55,603.2,5,8
2025-11-18,2383.66,593.14,5,8
2025-11-19,2396.69,593.14,5,10
2025-11-20,2396.36,593.14,5,9
2025-11-21,2428.97,593.14,5,11
2025-11-24,2436.05,593.14,5,17
2025-11-25,2478.22,593.14,5,21
2025-11-26,2482.57,869.05,5,21
2025-11-28,2468.86,864.76,5,17
2025-12-01,2464.59,864.76,5,11
2025-12-02,2463.55,864.76,5,0
2025-12-03,2475.03,864.76,5,1
2025-12-04,2457.87,864.76,5,4
2025-12-05,2445.12,864.76,5,4
2025-12-08,2427.4,864.76,5,4
2025-12-09,2417.43,628.81,5,4
2025-12-10,2458.51,628.81,5,1
2025-12-11,2478.61,628.81,5,2
2025-12-12,2539.78,628.81,5,3
2025-12-15,2558.44,628.81,5,5
2025-12-16,2551.61,639.61,5,4
2025-12-17,2530.46,639.61,5,5
2025-12-18,2544.3,639.61,5,5
2025-12-19,2534.11,639.61,5,5
2025-12-22,2547.48,639.61,5,27
2025-12-23,2546.06,639.61,5,27
2025-12-24,2545.23,639.61,5,27
2025-12-26,2541.88,639.61,5,25
2025-12-29,2548.74,800.26,4,3
2025-12-30,2543.32,800.26,4,0
2025-12-31,2526.88,800.26,4,0
2026-01-02,2559.48,800.26,4,0
2026-01-05,2578.85,639.87,5,1
2026-01-06,2612.46,639.87,5,13
2026-01-07,2572.52,689.96,5,23
2026-01-08,2624.68,689.96,5,27
2026-01-09,2635.26,689.96,5,32
2026-01-12,2652.02,689.96,5,35
2026-01-13,2677.26,689.96,5,17
2026-01-14,2705.57,689.96,5,14
2026-01-15,2716.53,689.96,5,15
2026-01-16,2716.66,689.96,5,17
2026-01-20,2690.85,689.96,5,26
2026-01-21,2732.54,689.96,5,20
2026-01-22,2720.86,689.96,5,25
2026-01-23,2695.93,689.96,5,22
2026-01-26,2704.66,689.96,5,27
2026-01-27,2716.11,689.96,5,24
2026-01-28,2724.16,689.96,5,19
2026-01-29,2751.95,689.96,5,16
2026-01-30,2762.32,689.96,5,22
2026-02-02,2783.04,689.96,5,23
2026-02-03,2823.54,689.96,5,18
2026-02-04,2856.5,976.86,5,25
2026-02-05,2838.46,1269.8,5,25
2026-02-06,2878.51,1269.8,5,29
2026-02-09,2893.98,1269.8,5,31
2026-02-10,2900.81,1269.8,5,19
2026-02-11,2930.95,1269.8,5,9
2026-02-12,2905.21,1578.08,5,5
2026-02-13,2923.36,1578.08,5,9
2026-02-17,2921.33,1578.08,5,12
2026-02-18,2910.52,1578.08,5,10
2026-02-19,2947.39,1578.08,5,4
2026-02-20,2948.76,1578.08,5,2
2026-02-23,2938.38,1578.08,5,2
2026-02-24,2944.1,1578.08,5,1
2026-02-25,2927.87,1578.08,5,1
2026-02-26,2923.56,1578.08,5,1
2026-02-27,2927.16,1694.45,5,2
2026-03-02,2938.17,1694.45,5,4
2026-03-03,2898.55,1223.88,5,6
2026-03-04,2889.55,803.97,5,5
2026-03-05,2864.98,803.97,5,5
2026-03-06,2870.07,716.24,5,4
2026-03-09,2866.7,1004.47,4,4
2026-03-10,2820.02,716.68,5,2
2026-03-11,2879.13,716.68,5,1
2026-03-12,2922.8,716.68,5,0
2026-03-13,2923.01,716.68,5,2
2026-03-16,2922.96,716.68,5,2
2026-03-17,2936.9,716.68,5,2
2026-03-18,2942.05,716.68,5,2
2026-03-19,2968.13,1263.87,4,0
2026-03-20,2961.98,1263.87,4,0
2026-03-23,2976.22,740.49,5,0
2026-03-24,3037.3,740.49,5,0
2026-03-25,3015.65,740.49,5,0
2026-03-26,3066.12,740.49,5,0
2026-03-27,3106.86,740.49,5,0
2026-03-30,3084.7,740.49,5,0
2026-03-31,3061.55,740.49,5,0
2026-04-01,2976.13,740.49,5,1
2026-04-02,2996.5,740.49,5,1
2026-04-06,3011.95,740.49,5,1
2026-04-07,3021.62,740.49,5,0
2026-04-08,2913.25,740.49,5,0
2026-04-09,2883.57,1039.68,4,0
2026-04-10,2873.61,1456.53,3,0
2026-04-13,2887.29,2282.63,1,0
2026-04-14,2863.67,2282.63,1,0
2026-04-15,2871.64,2871.64,0,0
2026-04-16,2871.64,2871.64,0,0
2026-04-17,2816.07,1722.98,2,0
2026-04-20,2811.0,704.02,4,0
2026-04-21,2826.45,704.02,4,0
2026-04-22,2900.32,704.02,4,2
2026-04-23,2844.52,704.02,4,2
2026-04-24,2904.07,704.02,4,3
2026-04-27,2846.13,726.02,5,3
2026-04-28,2805.34,711.53,5,1
2026-04-29,2878.35,701.33,5,1
2026-04-30,2904.38,701.33,5,1
2026-05-01,2922.43,701.33,5,13
2026-05-04,2907.05,701.33,5,16
2026-05-05,2910.99,701.33,5,17
2026-05-06,2992.68,701.33,5,19
2026-05-07,2969.68,701.33,5,12
2026-05-08,3031.35,701.33,5,16
2026-05-11,3029.46,701.33,5,19
2026-05-12,3008.48,757.36,5,15
2026-05-13,3007.8,757.36,5,11
2026-05-14,3007.48,757.36,5,5
2026-05-15,2978.87,757.36,5,5
2026-05-18,2970.91,757.36,5,8
2026-05-19,2927.62,757.36,5,9
2026-05-20,3011.92,757.36,5,11
2026-05-21,3033.53,757.36,5,11
2026-05-22,3094.31,757.36,5,9
2026-05-26,3161.05,757.36,5,9
2026-05-27,3154.24,1095.57,4,1
2026-05-28,3225.94,1095.57,4,0
2026-05-29,3230.24,806.49,5,2
2026-06-01,3308.51,806.49,5,15
2026-06-02,3269.62,1042.17,5,21
2026-06-03,3214.21,938.06,5,23
2026-06-04,3276.82,1435.16,4,21
2026-06-05,3165.38,819.21,5,9
2026-06-08,3139.21,791.34,5,10
2026-06-09,3118.87,791.34,5,2
2026-06-10,3128.42,791.34,5,2
2026-06-11,3193.88,791.34,5,2
2026-06-12,3181.87,791.34,5,1
2026-06-15,3193.72,791.34,5,1
2026-06-16,3164.15,791.34,5,2
2026-06-17,3161.7,791.34,5,4
2026-06-18,3152.58,791.34,5,9
2026-06-22,3147.83,791.34,5,31
2026-06-23,3177.35,791.34,5,30
2026-06-24,3139.15,791.34,5,26
2026-06-25,3151.74,784.79,5,4
2026-06-26,3273.11,787.93,5,4
2026-06-29,3383.53,787.93,5,18
2026-06-30,3413.03,787.93,5,14
2026-07-01,3445.58,787.93,5,14
2026-07-02,3489.61,1308.84,5,14
2026-07-06,3499.54,1308.84,5,0
2026-07-07,3484.3,1702.2,4,0
2026-07-08,3460.86,1005.34,5,0
2026-07-09,3487.81,1005.34,5,1
2026-07-10,3406.04,1005.34,5,1
2026-07-13,3422.63,1144.84,4,1
2026-07-14,3516.26,1144.84,4,1
2026-07-15,3536.19,1190.71,4,0
2026-07-16,3540.84,1900.14,3,0
2026-07-17,3535.5,885.21,5,0
2026-07-20,3537.92,1558.75,4,0
2026-07-21,3550.2,884.48,5,0
2026-07-22,3541.68,884.48,5,1
2026-07-23,3554.7,884.48,5,2
2026-07-24,3575.52,884.48,5,7
2026-07-27,3561.0,884.48,5,7
2026-07-28,3572.12,884.48,5,8
2026-07-29,3575.18,893.03,5,11
2026-07-30,3526.82,893.79,5,10
2026-07-31,3526.77,893.79,5,15
2026-08-03,3560.2,893.79,5,18
2026-08-04,3605.83,893.79,5,16
2026-08-05,3574.16,893.79,5,19
2026-08-06,3612.73,893.79,5,18
2026-08-07,3646.36,893.79,5,19
2026-08-10,3681.05,893.79,5,22
2026-08-11,3659.9,893.79,5,14
2026-08-12,3633.85,893.79,5,12
2026-08-13,3663.62,1120.83,4,8
2026-08-14,3653.06,915.91,5,5
2026-08-17,3594.7,915.91,5,5
2026-08-18,3617.82,898.68,5,0
2026-08-19,4067.6,898.68,5,0
2026-08-20,3865.07,1019.59,5,4
2026-08-21,3983.6,966.27,5,4
2026-08-24,3977.89,1147.26,5,8
2026-08-25,4017.06,1147.26,5,9
2026-08-26,3979.86,1330.54,5,6
2026-08-27,4031.3,1330.54,5,6
2026-08-28,4039.14,1084.91,5,4
2026-08-31,4036.29,1084.91,5,6
2026-09-01,4045.71,1084.91,5,10
