symbol,strategy,trigger,regime,entry_date,entry_price,stop_loss,take_profit,trailing_stop,peak_price,rsi_at_entry,volume_ratio,confluence,macd_hist,sma50_dist,spy_rsi,holding_days,exit_date,exit_price,exit_reason,pnl_pct,peak_after_exit,missed_upside_pct,win
AAPL,momentum_breakout,breakout,uptrend,2024-06-11,205.19400024414065,199.53,205.19,209.34,232.6027374267578,72.64612713598764,2.9431632226550763,3,0.5088188982782231,12.8271878225949,0,55,2024-08-05,209.34,trailing_stop,2.02,227.8837127685547,8.86,1
AAPL,momentum_breakout,breakout,uptrend,2024-11-25,231.19223022460935,224.58,231.19,231.44,257.1537780761719,57.12523550176658,1.9377687119719327,3,0.6747143643701394,2.1452421536366026,0,52,2025-01-16,231.44,trailing_stop,0.11,245.5894317626953,6.11,1
AAPL,momentum_breakout,breakout,uptrend,2025-06-30,204.18316650390625,199.63,204.18,215.01,238.8975067138672,50.99015115914949,1.6705202327897446,3,0.6964371228203619,1.177092023912683,0,66,2025-09-04,238.9,bearish_divergence,17.0,257.1102600097656,7.62,1
AAPL,momentum_breakout,breakout,uptrend,2025-09-19,244.5964508056641,234.89,244.6,247.05,274.5028076171875,66.67041196143697,2.9367520916839047,3,0.22299412563951293,8.827577735643954,0,53,2025-11-11,274.5,bearish_divergence,12.23,285.4131164550781,3.97,1
AAPL,momentum_breakout,breakout,uptrend,2026-04-30,270.8666381835937,257.75,270.87,283.44,314.92840576171875,57.699771862707756,2.1175887695738145,3,0.47888076577626704,3.8778753318871275,0,56,2026-06-25,283.44,trailing_stop,4.64,339.78692626953125,19.88,1
MSFT,momentum_breakout,breakout,uptrend,2024-01-31,389.2696228027344,361.78,389.27,413.51,459.4606323242188,69.24643117380188,1.9025436746347515,3,0.7400166209438197,4.297398622266462,0,176,2024-07-25,413.51,trailing_stop,6.23,419.33795166015625,1.41,1
MSFT,momentum_breakout,breakout,uptrend,2024-10-22,420.8616943359375,408.31,420.86,408.31,425.8036193847656,52.118236056970666,1.526083108053885,3,0.5764266209974185,1.738000765148006,0,9,2024-10-31,408.31,stop_loss,-2.98,443.45458984375,8.61,0
MSFT,momentum_breakout,breakout,uptrend,2025-06-27,491.0855712890625,469.55,491.09,483.88,537.6464233398438,81.4539529515395,1.6945242638043883,3,0.3769387846788348,10.195629326868463,0,145,2025-11-19,483.88,trailing_stop,-1.47,488.918212890625,1.04,0
MSFT,momentum_breakout,breakout,uptrend,2026-04-30,406.1341552734375,356.93,406.13,413.69,459.6546936035156,51.44221760664001,2.0640140858291907,3,1.3314192099902256,2.940116186977598,0,39,2026-06-08,413.69,trailing_stop,1.86,410.9663391113281,-0.66,1
MSFT,momentum_breakout,breakout,uptrend,2026-08-03,486.7337036132813,443.18,486.73,462.18,513.530029296875,73.04455398652449,1.7627866996171024,3,10.39338757729136,17.822862835900544,0,25,2026-08-28,513.53,bearish_divergence,5.51,513.530029296875,0.0,1
GOOGL,momentum_breakout,breakout,uptrend,2024-03-18,146.28797912597656,138.91,146.29,158.68,176.3162841796875,61.788678505369035,1.8575032944320646,3,1.2417658399601013,3.6273076121120322,0,86,2024-06-12,176.32,bearish_divergence,20.53,189.59527587890625,7.53,1
GOOGL,momentum_breakout,breakout,uptrend,2024-10-28,165.55743408203125,162.42,165.56,176.15,195.72125244140625,56.02992958493219,1.5545408088366,3,0.06855891175468498,2.8595017572395633,0,70,2025-01-06,195.72,bearish_divergence,18.22,205.1757659912109,4.83,1
GOOGL,momentum_breakout,breakout,uptrend,2025-02-04,205.1757659912109,197.56,205.18,197.56,205.1757659912109,63.86599248883718,1.6454511977305466,2,0.49904856164432054,8.735195497322358,0,1,2025-02-05,197.56,stop_loss,-3.71,190.48199462890625,-3.58,0
GOOGL,momentum_breakout,breakout,uptrend,2025-07-24,191.5002593994141,180.2,191.5,308.72,343.0227355957031,71.06641311235033,1.740744658222728,3,1.0656338895559179,9.15908744118902,0,193,2026-02-02,343.02,bearish_divergence,79.12,343.0227355957031,0.0,1
GOOGL,momentum_breakout,breakout,uptrend,2026-04-30,384.3232421875,348.62,384.32,361.91,402.1211853027344,77.8087377944188,2.734064415984637,3,3.9199528428464525,18.45031914866585,0,33,2026-06-02,361.91,trailing_stop,-5.83,373.01025390625,3.07,0
AMZN,momentum_breakout,breakout,uptrend,2024-02-01,159.27999877929688,150.47,159.28,160.4,178.22000122070312,59.95474524661356,1.639387765483231,3,0.16593217861456644,5.169135554339118,0,29,2024-03-01,178.22,bearish_divergence,11.89,189.0500030517578,6.08,1
AMZN,momentum_breakout,breakout,uptrend,2024-05-15,185.9900054931641,175.34,185.99,180.0,200.0,55.294641276776844,1.61006537565397,3,0.29003811531555046,2.7438060139432006,0,71,2024-07-25,180.0,trailing_stop,-3.22,186.97999572753903,3.88,0
AMZN,momentum_breakout,breakout,uptrend,2024-11-01,197.92999267578125,192.6,197.93,217.85,242.05999755859372,62.79562640821896,2.837186202813911,3,0.5382272432014839,6.638403921199801,0,112,2025-02-21,217.85,trailing_stop,10.06,216.5800018310547,-0.58,1
AMZN,momentum_breakout,breakout,uptrend,2025-06-27,223.3000030517578,215.08,223.3,215.08,234.1100006103516,63.549290561353295,2.7613185952880177,3,0.11002272267823399,10.010211293567414,0,35,2025-08-01,215.08,stop_loss,-3.68,238.2400054931641,10.77,0
AMZN,momentum_breakout,breakout,uptrend,2025-09-04,235.67999267578125,228.45,235.68,228.45,238.2400054931641,58.51417732546505,1.7002106233463419,3,0.2808899318677529,4.485655520654398,0,8,2025-09-12,228.45,stop_loss,-3.07,234.0500030517578,2.45,0
AMZN,momentum_breakout,breakout,uptrend,2025-10-31,244.22000122070312,234.17,244.22,234.17,254.0,67.31993703483417,3.1148638438028944,3,2.318612199844416,7.668905522092132,0,17,2025-11-17,234.17,stop_loss,-4.12,234.4199981689453,0.11,0
AMZN,momentum_breakout,breakout,uptrend,2026-04-29,263.0400085449219,224.68,263.04,247.49,274.989990234375,70.33240319012366,1.5604297009470554,3,1.5088883032731708,15.477724686299748,0,37,2026-06-05,247.49,trailing_stop,-5.91,254.9600067138672,3.02,0
NVDA,momentum_breakout,breakout,uptrend,2024-01-08,52.160282135009766,46.94,52.16,85.35,94.83788299560548,62.51967730485252,1.6912319215385891,3,0.10535014864432724,9.39035119378682,0,77,2024-03-25,94.84,bearish_divergence,81.82,94.83788299560548,0.0,1
NVDA,momentum_breakout,breakout,uptrend,2024-05-23,103.61969757080078,96.01,103.62,121.82,135.35691833496094,71.79269439220643,2.0339199781766415,3,1.0257703504792737,14.355619030130457,0,32,2024-06-24,121.82,trailing_stop,17.56,134.68801879882812,10.56,1
NVDA,momentum_breakout,breakout,uptrend,2025-05-29,138.9951934814453,119.1,139.0,186.1,206.7762756347656,68.32148071821572,1.6694057049806281,3,0.564054644453182,16.76886767856062,0,173,2025-11-18,186.1,trailing_stop,33.89,190.2978973388672,2.26,1
NVDA,momentum_breakout,breakout,uptrend,2026-04-30,199.33767700195312,174.1,199.34,211.92,235.465576171875,62.1916151533034,1.52115843744651,3,0.7289613662539889,6.328411945258776,0,29,2026-05-29,211.92,trailing_stop,6.31,224.09881591796875,5.75,1
META,momentum_breakout,breakout,uptrend,2024-02-01,391.3433532714844,357.11,391.34,457.44,508.27001953125,69.16402777686439,1.736046182282192,3,0.5568196767910276,10.25076197764128,0,35,2024-03-07,508.27,bearish_divergence,29.88,523.3040771484375,2.96,1
META,momentum_breakout,breakout,uptrend,2024-07-05,536.309814453125,522.29,536.31,522.29,536.309814453125,64.5831879327242,1.7983490367415962,3,1.491520465225335,10.757281976578774,0,6,2024-07-11,522.29,stop_loss,-2.61,533.7471313476562,2.19,0
META,momentum_breakout,breakout,uptrend,2024-09-20,558.1387939453125,530.65,558.14,659.74,733.0466918945312,66.90386170867936,1.99493554619167,3,4.306955508851228,9.735477518512123,0,158,2025-02-25,659.74,trailing_stop,18.2,670.386474609375,1.61,1
META,momentum_breakout,breakout,uptrend,2025-07-31,770.913330078125,752.07,770.91,752.07,770.913330078125,69.37782581798979,3.1023271588145978,3,1.0549515010398824,9.939020211479319,0,1,2025-08-01,752.07,stop_loss,-2.44,787.4192504882812,4.7,0
META,momentum_breakout,breakout,uptrend,2025-09-19,775.8372192382812,749.81,775.84,749.81,775.8372192382812,61.85392385507735,2.287465074041343,3,2.5621707033193797,4.078629618001023,0,6,2025-09-25,749.81,stop_loss,-3.35,749.7200927734375,-0.01,0
META,momentum_breakout,breakout,uptrend,2026-01-28,667.5392456054688,626.34,667.54,663.3,736.995361328125,56.832161310735216,1.7244314351772048,3,4.9383850007712,3.8747059855647326,0,9,2026-02-06,663.3,trailing_stop,-0.64,676.0140991210938,1.92,0
TSLA,momentum_breakout,breakout,uptrend,2024-07-01,209.8600006103516,194.07,209.86,236.93,263.260009765625,68.9897116308201,1.7613466731673175,3,2.628309507878856,15.344992087402492,0,23,2024-07-24,236.93,trailing_stop,12.9,232.1000061035156,-2.04,1
TSLA,momentum_breakout,breakout,uptrend,2024-09-05,230.1699981689453,212.03,230.17,212.03,230.1699981689453,57.45639231006766,1.6095345181132812,3,1.6681179863489974,3.169308520360177,0,1,2024-09-06,212.03,stop_loss,-7.88,261.6300048828125,23.39,0
TSLA,momentum_breakout,breakout,uptrend,2024-10-24,260.4800109863281,227.19,260.48,242.27,269.19000244140625,61.05980213180006,2.568759109563737,3,0.10546447958876803,11.905562346221492,0,1,2024-10-25,269.19,bearish_divergence,3.34,389.2200012207031,44.59,1
TSLA,momentum_breakout,breakout,uptrend,2024-11-06,288.5299987792969,250.89,288.53,315.0,350.0,66.75294386710328,1.9076483353146378,3,3.291593337312209,17.83814471993435,0,8,2024-11-14,315.0,trailing_stop,9.17,479.8599853515625,52.34,1
TSLA,momentum_breakout,breakout,uptrend,2024-12-17,479.8599853515625,402.76,479.86,402.76,479.8599853515625,84.4195006438799,1.6142675253261491,3,8.436119189738328,35.582709660334366,0,16,2025-01-02,402.76,stop_loss,-16.07,428.2200012207031,6.32,0
TSLA,momentum_breakout,breakout,uptrend,2025-09-12,395.9400024414063,373.03,395.94,413.51,459.4599914550781,67.17803874752916,2.099004717681504,3,4.127481127680671,17.02702494388464,0,28,2025-10-10,413.51,trailing_stop,4.44,468.3699951171875,13.27,1
BRK-B,momentum_breakout,breakout,uptrend,2024-02-26,409.1400146484375,389.02,409.14,389.02,420.5199890136719,85.10671085536698,2.1248559804905383,3,0.6602515911403621,7.693555908612865,0,31,2024-03-28,420.52,bearish_divergence,2.78,420.5199890136719,0.0,1
BRK-B,momentum_breakout,breakout,uptrend,2024-08-30,475.9200134277344,446.68,475.92,446.68,478.5700073242188,75.31334384596674,1.905904607761421,3,2.82085608344817,9.2474808667192,0,66,2024-11-04,446.68,stop_loss,-6.14,483.0799865722656,8.15,0
BRK-B,momentum_breakout,breakout,uptrend,2025-01-17,467.9500122070313,457.92,467.95,485.82,539.7999877929688,57.46336738815048,1.519309110216279,3,2.0056587481672903,1.272531519612975,0,151,2025-06-17,485.82,trailing_stop,3.82,493.4800109863281,1.58,1
BRK-B,momentum_breakout,breakout,uptrend,2025-11-24,507.80999755859375,484.68,507.81,484.68,513.8099975585938,58.204189788670305,2.2063422566925195,3,1.0365815425472862,2.5603272804589507,0,4,2025-11-28,513.81,bearish_divergence,1.18,513.8099975585938,0.0,1
JPM,momentum_breakout,breakout,uptrend,2024-05-20,186.65953063964844,177.9,186.66,187.31,208.12538146972656,61.97924232430175,2.0655659937117425,3,0.5300803706932133,1.1336661347957988,0,77,2024-08-05,187.31,trailing_stop,0.35,215.7356414794922,15.18,1
JPM,momentum_breakout,breakout,uptrend,2024-10-11,214.63409423828125,209.34,214.63,209.34,217.7335357666016,62.94020451121378,2.0150152495190876,3,1.2319295906054,5.4660478336103555,0,17,2024-10-28,217.73,bearish_divergence,1.44,241.66976928710935,10.99,1
JPM,momentum_breakout,breakout,uptrend,2024-11-06,238.55099487304688,231.99,238.55,231.99,238.55099487304688,76.32932235369024,2.7974061852953027,3,0.8897069144937291,12.590557257223795,0,1,2024-11-07,231.99,stop_loss,-2.75,241.66976928710935,4.17,0
JPM,momentum_breakout,breakout,uptrend,2025-01-15,244.91722106933597,236.93,244.92,244.53,271.70428466796875,66.04328188132634,1.8187410626747722,3,1.0424648251045192,4.7608932710606,0,48,2025-03-04,244.53,trailing_stop,-0.16,244.12136840820312,-0.17,0
JPM,mean_reversion,oversold,range,2025-03-10,225.3801422119141,203.24,225.38,219.36,243.733154296875,29.352227020562808,1.864895954185283,2,-3.864005378179445,-11.133164433760683,0,25,2025-04-04,219.36,trailing_stop,-2.67,261.2787170410156,19.11,0
JPM,momentum_breakout,breakout,uptrend,2025-06-20,268.5440368652344,261.8,268.54,264.6,294.0054626464844,67.92179823578887,1.8265952487890538,3,0.17935574423755973,7.254102804758967,0,40,2025-07-30,294.01,bearish_divergence,9.48,298.1168212890625,1.4,1
JPM,momentum_breakout,breakout,uptrend,2025-09-19,308.8710632324219,296.63,308.87,296.63,310.12701416015625,70.97895860821436,2.824152793704773,3,1.2689485960024394,5.8982781197316,0,27,2025-10-16,296.63,stop_loss,-3.96,315.92388916015625,6.5,0
JPM,momentum_breakout,breakout,uptrend,2025-12-19,312.7686767578125,298.69,312.77,298.69,324.5612487792969,55.23127788742053,2.328647245745088,3,0.37154730788860846,3.001158964499666,0,5,2025-12-24,324.56,bearish_divergence,3.77,331.41326904296875,2.11,1
V,momentum_breakout,breakout,uptrend,2024-01-26,262.4562072753906,236.21,262.46,256.46,284.9574584960937,63.89533470496082,1.586594738821173,3,0.2053040723314723,3.257536686796129,0,180,2024-07-24,256.46,trailing_stop,-2.28,276.3240051269531,7.75,0
V,momentum_breakout,breakout,uptrend,2024-09-19,281.00341796875,264.81,281.0,285.07,316.7447204589844,67.03434350578549,1.713058105968668,3,0.4273790507415116,5.423836653663358,0,98,2024-12-26,316.74,bearish_divergence,12.72,346.67120361328125,9.45,1
V,momentum_breakout,breakout,uptrend,2026-05-19,329.2982482910156,312.46,329.3,312.46,330.5060119628906,61.213256287789925,1.6580014906165943,3,0.6124872313801806,5.468030651191863,0,15,2026-06-03,312.46,stop_loss,-5.11,364.4629211425781,16.64,0
V,momentum_breakout,breakout,uptrend,2026-06-18,326.6331787109375,316.3,326.63,328.02,364.4629211425781,55.7915956077343,1.8217649458144787,3,0.5339657216372053,1.9877545940826924,0,28,2026-07-16,364.46,bearish_divergence,11.58,384.1400146484375,5.4,1
JNJ,momentum_breakout,breakout,uptrend,2024-07-17,147.21673583984375,143.97,147.22,143.97,147.21673583984375,66.86169881517482,1.9844909074961572,3,0.8521752842032666,5.440417263854589,0,6,2024-07-23,143.97,stop_loss,-2.21,158.35693359375,9.99,0
JNJ,momentum_breakout,breakout,uptrend,2024-08-05,151.60745239257812,141.68,151.61,142.71,158.5653533935547,70.92856200789524,1.5244710146901475,3,0.5496339006964828,6.900829590450484,0,123,2024-12-06,142.71,trailing_stop,-5.87,142.85885620117188,0.1,0
JNJ,momentum_breakout,breakout,uptrend,2025-03-10,161.42514038085938,151.23,161.43,151.23,161.42514038085938,72.1392581380954,1.7895087640985345,3,0.12631395215309293,9.110395931320808,0,22,2025-04-01,151.23,stop_loss,-6.32,153.83999633789062,1.73,0
JNJ,momentum_breakout,breakout,uptrend,2025-07-16,159.9741668701172,155.41,159.97,189.7,210.7797393798828,67.87223133729086,2.4564362874461487,3,0.6942777582373105,6.710725332068171,0,152,2025-12-15,210.78,bearish_divergence,31.76,224.11524963378903,6.33,1
JNJ,momentum_breakout,breakout,uptrend,2026-01-20,214.75579833984372,205.4,214.76,221.33,245.92579650878903,68.3647201189986,1.6648023586802239,3,1.0641706670282853,6.1221755838114245,0,107,2026-05-07,221.33,trailing_stop,3.06,239.6878662109375,8.29,1
UNH,momentum_breakout,breakout,uptrend,2024-06-28,486.7852478027344,473.92,486.79,473.92,486.7852478027344,54.608834122149986,4.748603410300247,3,0.8897149328351674,2.4751085184175787,0,3,2024-07-01,473.92,stop_loss,-2.64,563.7996215820312,18.97,0
UNH,momentum_breakout,breakout,uptrend,2024-07-16,524.647216796875,505.43,524.65,507.42,563.7996215820312,69.78561881894139,2.185563466198548,3,4.945317193312276,8.937182258353474,0,17,2024-08-02,563.8,bearish_divergence,7.46,577.5162353515625,2.43,1
UNH,momentum_breakout,breakout,uptrend,2025-04-03,522.6334838867188,492.06,522.63,521.75,579.718505859375,65.01439325529051,1.5237328966710002,3,3.656484287813882,5.974675770046509,0,14,2025-04-17,521.75,trailing_stop,-0.17,439.14788818359375,-15.83,0
UNH,momentum_breakout,breakout,uptrend,2025-09-09,338.8451232910156,302.78,338.85,310.32,344.7952880859375,68.9426085150144,2.334487526091321,3,3.696245179893456,16.68493130451488,0,15,2025-09-24,344.8,bearish_divergence,1.76,362.5441589355469,5.15,1
UNH,momentum_breakout,breakout,uptrend,2026-01-26,346.9457702636719,330.39,346.95,330.39,346.9457702636719,60.16956877309629,1.5370869619197958,3,1.474336322932221,5.625115371397609,0,1,2026-01-27,330.39,stop_loss,-4.77,290.9928283691406,-11.92,0
UNH,momentum_breakout,breakout,uptrend,2026-04-21,344.0450134277344,298.59,344.05,392.72,436.3500061035156,76.09235379943158,2.9280746702629985,3,5.1087543220823655,16.77172884386242,0,120,2026-08-19,392.72,trailing_stop,14.15,401.010009765625,2.11,1
WMT,momentum_breakout,breakout,uptrend,2024-02-20,57.01342010498047,54.99,57.01,60.73,67.47264862060547,80.33357681792938,3.4903411941796287,3,0.07739924568274237,8.227916663265477,0,125,2024-06-24,67.47,bearish_divergence,18.35,69.55852508544922,3.09,1
WMT,momentum_breakout,breakout,uptrend,2024-08-15,71.66397857666016,69.27,71.66,71.95,79.94091033935547,70.64208454667919,2.6427768630997064,3,0.18406313306763228,6.157693363700176,0,41,2024-09-25,79.94,bearish_divergence,11.55,82.18003845214844,2.8,1
WMT,momentum_breakout,breakout,uptrend,2024-11-06,81.94434356689453,79.76,81.94,93.06,103.3955535888672,70.30423230204593,1.743845706236121,3,0.009860721710046705,3.8907048939217543,0,110,2025-02-24,93.06,trailing_stop,13.56,97.05696868896484,4.3,1
WMT,momentum_breakout,breakout,uptrend,2025-06-27,96.23310089111328,92.68,96.23,107.64,119.59838104248048,52.57319113461482,1.7688276892870276,3,0.03566708308007051,0.7045456581518178,0,200,2026-01-13,119.6,bearish_divergence,24.28,133.0427703857422,11.24,1
WMT,momentum_breakout,breakout,uptrend,2026-01-15,118.44572448730467,113.05,118.45,119.74,133.0427703857422,68.74567498584477,1.5201539358528768,3,0.5656388899692661,7.310762478745454,0,64,2026-03-20,119.74,trailing_stop,1.09,131.4637908935547,9.79,1
WMT,momentum_breakout,breakout,uptrend,2026-05-15,131.1360626220703,127.8,131.14,127.8,133.87948608398438,60.44672338236204,1.5634632535507929,3,0.03919124349614855,3.8672914417312363,0,4,2026-05-19,133.88,bearish_divergence,2.09,133.87948608398438,0.0,1
WMT,momentum_breakout,breakout,uptrend,2026-05-20,130.53749084472656,126.73,130.54,126.73,130.53749084472656,57.93281164014333,1.7116709015165201,3,0.06415877931785063,3.019847561135978,0,1,2026-05-21,126.73,stop_loss,-2.92,121.05020141601562,-4.48,0
MA,momentum_breakout,breakout,uptrend,2024-01-31,442.6237487792969,425.96,442.62,433.31,481.4541931152344,75.41369521383825,1.8304926363264267,3,1.040454465981072,6.066795850356054,0,50,2024-03-21,481.45,bearish_divergence,8.77,481.4541931152344,0.0,1
MA,momentum_breakout,breakout,uptrend,2024-09-19,487.15325927734375,466.35,487.15,472.07,524.5189208984375,68.3178183200021,1.6508878239278288,3,0.36846955862198705,5.833106455049472,0,53,2024-11-11,524.52,bearish_divergence,7.67,528.8031005859375,0.82,1
MA,momentum_breakout,breakout,uptrend,2025-01-30,560.8551025390625,534.58,560.86,534.58,571.0613403320312,72.64348950907238,2.1904916495986666,3,4.563091269104711,7.045724857302982,0,39,2025-03-10,534.58,stop_loss,-4.68,552.491943359375,3.35,0
MA,momentum_breakout,breakout,uptrend,2025-08-26,587.9461669921875,563.74,587.95,563.74,594.9227294921875,63.1692953830477,1.7294231211548805,3,1.58558263642239,4.433392401673007,0,31,2025-09-26,563.74,stop_loss,-4.12,576.8553466796875,2.33,0
MA,momentum_breakout,breakout,uptrend,2026-07-30,577.3499755859375,552.58,577.35,552.58,599.8599853515625,71.60567129990501,1.755431409062694,3,2.503805527853208,11.302118168972724,0,25,2026-08-24,599.86,bearish_divergence,3.9,599.8599853515625,0.0,1
PG,momentum_breakout,breakout,uptrend,2024-06-20,157.91357421875,154.17,157.91,154.17,158.648193359375,60.98053248649628,1.5467290443793968,3,0.03328143995395849,2.3154971908462034,0,11,2024-07-01,154.17,stop_loss,-2.37,161.895263671875,5.01,0
PG,momentum_breakout,breakout,uptrend,2024-09-03,165.35353088378906,162.89,165.35,162.89,168.45176696777344,62.28227923642301,1.698702102399042,3,0.304646176106228,4.114573479582037,0,16,2024-09-19,162.89,stop_loss,-1.49,165.0692901611328,1.34,0
PG,momentum_breakout,breakout,uptrend,2025-03-04,166.0550994873047,160.44,166.06,160.44,169.00836181640625,64.1618818592746,1.6233889329127584,3,0.5365609035920296,3.889071964230569,0,17,2025-03-21,160.44,stop_loss,-3.38,165.29757690429688,3.03,0
PG,momentum_breakout,breakout,uptrend,2026-06-18,149.26573181152344,141.7,149.27,141.7,151.6181640625,59.99850111127165,1.907875919520196,3,0.7521787799231465,3.5389358655585275,0,19,2026-07-07,151.62,bearish_divergence,1.58,151.6181640625,0.0,1
HD,momentum_breakout,breakout,uptrend,2024-09-20,370.3437805175781,354.66,370.34,370.74,411.9337158203125,70.30378874613892,2.1695306193057315,3,1.7214201583109103,6.815272312259355,0,90,2024-12-19,370.74,trailing_stop,0.11,405.7265319824219,9.44,1
HD,momentum_breakout,breakout,uptrend,2025-08-13,393.7329406738281,372.99,393.73,372.99,411.7594909667969,72.94108531447013,1.6762394073786846,3,2.5357838396662897,9.21839650635905,0,57,2025-10-09,372.99,stop_loss,-5.27,381.1075134277344,2.18,0
HD,momentum_breakout,breakout,uptrend,2026-06-18,331.8346252441406,314.42,331.83,319.75,355.2818298339844,59.15204148581186,2.0233330884716914,3,2.7849617411176464,3.958225261522065,0,75,2026-09-01,319.75,trailing_stop,-3.64,319.75,0.0,0
ORCL,momentum_breakout,breakout,uptrend,2024-03-11,111.0026626586914,106.83,111.0,113.13,125.6986312866211,52.676454512898744,2.429901208691067,3,0.09503341784099184,2.9240474877865643,0,39,2024-04-19,113.13,trailing_stop,1.92,121.60612487792967,7.49,1
ORCL,momentum_breakout,breakout,uptrend,2024-05-14,117.93736267089844,114.64,117.94,114.64,121.60612487792967,52.30632857512398,2.8142491588237197,3,0.5001891280283166,0.5355561412177311,0,16,2024-05-30,114.64,stop_loss,-2.8,141.65631103515625,23.57,0
ORCL,momentum_breakout,breakout,uptrend,2024-06-12,136.97398376464844,132.11,136.97,132.11,141.65631103515625,71.05188526152556,4.24393050019054,3,1.226169269253148,14.160669584805246,0,51,2024-08-02,132.11,stop_loss,-3.55,158.5450897216797,20.01,0
ORCL,momentum_breakout,breakout,uptrend,2024-09-09,136.8812713623047,131.34,136.88,157.01,174.45535278320312,57.76791327103109,3.377462771524577,3,0.30365959870464065,0.9447870617193863,0,30,2024-10-09,174.46,bearish_divergence,27.45,185.9686737060547,6.6,1
ORCL,momentum_breakout,breakout,uptrend,2024-11-21,188.7146148681641,172.43,188.71,172.43,188.7146148681641,70.65203236207184,1.6696828799732717,2,0.47699136909288153,9.127475894476241,0,21,2024-12-12,172.43,stop_loss,-8.63,183.31918334960935,6.32,0
ORCL,momentum_breakout,breakout,uptrend,2025-05-30,163.31759643554688,151.69,163.32,210.73,234.1480865478516,63.00723874407196,2.1647464322128145,3,0.3396851444087776,11.956196017221794,0,34,2025-07-03,234.15,bearish_divergence,43.37,253.5402374267578,8.28,1
ORCL,momentum_breakout,breakout,uptrend,2025-09-10,324.62994384765625,307.7,324.63,307.7,324.62994384765625,78.86431937055723,7.051274358641927,3,6.00262999417142,26.353203307476946,0,1,2025-09-11,307.7,stop_loss,-5.22,324.4519958496094,5.44,0
ORCL,momentum_breakout,breakout,uptrend,2025-09-12,288.8873291015625,236.14,288.89,292.01,324.4519958496094,66.74507919339882,2.200594368164033,3,8.11122210236881,16.200436075070833,0,13,2025-09-25,292.01,trailing_stop,1.08,310.0097961425781,6.16,1
ORCL,momentum_breakout,breakout,uptrend,2026-04-17,174.4530792236328,152.85,174.45,168.16,186.84996032714844,63.12715285081449,1.5787423117868415,3,4.297316023035903,13.675720113352996,0,11,2026-04-28,168.16,trailing_stop,-3.61,247.2896881103516,47.06,0
ORCL,momentum_breakout,breakout,uptrend,2026-05-29,224.9972381591797,206.47,225.0,222.56,247.2896881103516,69.95547363431086,1.9387038090092046,3,1.7166367673629281,24.278212100992178,0,7,2026-06-05,222.56,trailing_stop,-1.08,212.93917846679688,-4.32,0
ABBV,momentum_breakout,breakout,uptrend,2024-06-21,158.10435485839844,147.36,158.1,173.19,192.4326171875,60.82871820924248,2.2413336449326167,3,0.7559385762714947,3.8261588277480767,0,143,2024-11-11,173.19,trailing_stop,9.54,172.80897521972656,-0.22,1
ABBV,momentum_breakout,breakout,uptrend,2025-01-31,175.2198944091797,169.64,175.22,185.79,206.43360900878903,64.60809638653318,1.9177813457513824,3,0.9136902786939631,5.11209869782938,0,63,2025-04-04,185.79,trailing_stop,6.03,190.8497772216797,2.72,1
ABBV,mean_reversion,oversold,range,2025-04-09,171.35153198242188,151.62,171.35,171.76,190.8497772216797,28.26176594760181,2.1416665632197787,2,-3.716431028205601,-11.532468293437029,0,35,2025-05-14,171.76,trailing_stop,0.24,185.0320587158203,7.73,1
ABBV,momentum_breakout,breakout,uptrend,2025-07-07,180.4259796142578,174.85,180.43,213.32,237.02674865722656,52.15250874390386,1.6713609768198898,3,0.22145834992171926,0.15104448878027038,0,116,2025-10-31,213.32,trailing_stop,18.23,230.8225860595703,8.2,1
ABBV,momentum_breakout,breakout,uptrend,2025-11-12,227.8430328369141,216.48,227.84,216.48,230.8225860595703,59.16922906098064,1.5560762700725626,3,0.3169804069521325,4.340078681102056,0,54,2026-01-05,216.48,stop_loss,-4.99,229.3118438720703,5.93,0
ABBV,momentum_breakout,breakout,uptrend,2026-06-25,241.4215850830078,229.1,241.42,236.97,263.29998779296875,68.12690203895743,1.6373245186084948,3,1.4202894525747078,12.032488202199435,0,34,2026-07-29,263.3,bearish_divergence,9.06,265.9700012207031,1.01,1
XOM,momentum_breakout,breakout,uptrend,2024-03-15,102.69485473632812,98.3,102.69,101.5,112.78250885009766,74.00980004566863,2.035994001265832,3,0.4480428465423574,7.851421872422995,0,94,2024-06-17,101.5,trailing_stop,-1.16,110.53512573242188,8.9,0
XOM,momentum_breakout,breakout,uptrend,2024-11-25,113.4469985961914,109.44,113.45,109.44,113.4469985961914,55.386769884708485,1.756537875168267,3,0.13179404896552072,1.0516039805712558,0,9,2024-12-04,109.44,stop_loss,-3.53,108.53919219970705,-0.82,0
XOM,momentum_breakout,breakout,uptrend,2025-03-21,110.19698333740234,105.02,110.2,105.02,113.57445526123048,62.13558791741975,2.2049066291017656,3,0.6925650522509418,5.171766258030555,0,14,2025-04-04,105.02,stop_loss,-4.7,104.54883575439452,-0.45,0
XOM,momentum_breakout,breakout,uptrend,2025-06-20,110.44161987304688,102.3,110.44,102.3,111.14452362060548,67.1699473273918,1.9248649281133396,3,1.1432571928178903,7.766274260137818,0,21,2025-07-11,111.14,bearish_divergence,0.64,111.14452362060548,0.0,1
XOM,momentum_breakout,breakout,uptrend,2025-09-19,109.64227294921876,106.24,109.64,152.3,169.21829223632812,57.4289021789054,2.492319745586748,3,0.09945239914407722,2.454015828508364,0,203,2026-04-10,152.3,trailing_stop,38.91,161.50424194335938,6.04,1
