symbol,strategy,trigger,regime,entry_date,entry_price,stop_loss,take_profit,trailing_stop,peak_price,rsi_at_entry,volume_ratio,confluence,macd_hist,sma50_dist,spy_rsi,holding_days,exit_date,exit_price,exit_reason,pnl_pct,peak_after_exit,missed_upside_pct,win
GOOGL,momentum_breakout,breakout,uptrend,2024-10-28,165.55743408203125,162.42,185.42,165.93,180.35354614257807,56.02992131997758,1.5545408088366,3,0.06855894301422905,2.859502125904101,0,25,2024-11-22,165.93,trailing_stop,0.23,195.7212371826172,17.95,1
GOOGL,momentum_breakout,breakout,uptrend,2024-12-10,184.08950805664065,175.02,206.18,180.06,195.7212371826172,64.88836824050624,1.9556616087816923,3,0.8687219838148638,8.28426050334495,0,27,2025-01-06,195.72,bearish_divergence,6.32,205.1757659912109,4.83,1
GOOGL,momentum_breakout,breakout,uptrend,2025-02-04,205.1757659912109,197.56,229.8,197.56,205.1757659912109,63.86597624209449,1.6454511977305466,2,0.4990490582173637,8.73519653849331,0,1,2025-02-05,197.56,stop_loss,-3.71,190.4820098876953,-3.58,0
GOOGL,momentum_breakout,breakout,uptrend,2025-07-24,191.500244140625,180.2,214.48,211.47,229.8560943603516,71.06641257034104,1.740744658222728,3,1.0656324359844698,9.159081477845707,0,41,2025-09-03,214.48,take_profit,12.0,254.0592803955078,18.45,1
GOOGL,momentum_breakout,breakout,uptrend,2025-09-15,250.95733642578125,219.2,281.07,260.35,282.98406982421875,85.40937359330675,1.5397156432100798,3,2.344943159662673,19.51355624275692,0,49,2025-11-03,281.07,take_profit,12.0,322.6010131835937,14.78,1
GOOGL,momentum_breakout,breakout,uptrend,2025-11-21,298.8827514648437,282.12,334.75,296.79,322.6010131835937,68.32655288818495,1.7933927609659126,3,0.05426452329495035,12.439109884937283,0,26,2025-12-17,296.79,trailing_stop,-0.7,337.59326171875,13.75,0
GOOGL,momentum_breakout,breakout,uptrend,2026-04-30,384.3232421875,348.62,430.44,369.95,402.1211853027344,77.8087376715164,2.734064415984637,3,3.919952843067657,18.45031914866585,0,33,2026-06-02,369.95,trailing_stop,-3.74,373.01025390625,0.83,0
AMZN,momentum_breakout,breakout,uptrend,2024-02-01,159.27999877929688,150.47,178.39,163.96,178.22000122070312,59.95474524661356,1.639387765483231,3,0.16593217861456644,5.169135554339118,0,29,2024-03-01,178.22,bearish_divergence,11.89,189.0500030517578,6.08,1
AMZN,momentum_breakout,breakout,uptrend,2024-05-15,185.9900054931641,175.34,208.31,184.0,200.0,55.294641276776844,1.61006537565397,3,0.29003811531555046,2.7438060139432006,0,64,2024-07-18,184.0,trailing_stop,-1.07,186.97999572753903,1.62,0
AMZN,momentum_breakout,breakout,uptrend,2024-11-01,197.92999267578125,192.6,221.68,208.87,227.02999877929688,62.79562640821896,2.837186202813911,3,0.5382272432014839,6.638403921199801,0,35,2024-12-06,221.68,take_profit,12.0,235.00999450683597,6.01,1
AMZN,momentum_breakout,breakout,uptrend,2025-01-27,235.4199981689453,224.12,263.67,224.12,242.05999755859372,60.57996531331666,1.6115596785833697,3,1.1265327001240797,6.689065323004815,0,24,2025-02-20,224.12,stop_loss,-4.8,222.8800048828125,-0.55,0
AMZN,momentum_breakout,breakout,uptrend,2025-06-27,223.3000030517578,215.08,250.1,215.38,234.1100006103516,63.549290561353295,2.7613185952880177,3,0.11002272267823399,10.010211293567414,0,35,2025-08-01,215.38,trailing_stop,-3.55,238.2400054931641,10.61,0
AMZN,momentum_breakout,breakout,uptrend,2025-09-04,235.67999267578125,228.45,263.96,228.45,238.2400054931641,58.51417732546505,1.7002106233463419,3,0.2808899318677529,4.485655520654398,0,8,2025-09-12,228.45,stop_loss,-3.07,234.0500030517578,2.45,0
AMZN,momentum_breakout,breakout,uptrend,2025-10-31,244.22000122070312,234.17,273.53,234.17,254.0,67.31993703483417,3.1148638438028944,3,2.318612199844416,7.668905522092132,0,17,2025-11-17,234.17,stop_loss,-4.12,234.4199981689453,0.11,0
AMZN,momentum_breakout,breakout,uptrend,2026-04-29,263.0400085449219,224.68,294.6,252.99,274.989990234375,70.33240319012366,1.5604297009470554,3,1.5088883032731708,15.477724686299748,0,35,2026-06-03,252.99,trailing_stop,-3.82,254.9600067138672,0.78,0
NVDA,momentum_breakout,breakout,uptrend,2024-01-08,52.160282135009766,46.94,58.42,54.63,59.38545227050781,62.51966674001048,1.6912319215385891,3,0.10534996063020396,9.39034987737234,0,11,2024-01-19,58.42,take_profit,12.0,82.13301086425781,40.59,1
NVDA,momentum_breakout,breakout,uptrend,2024-02-23,78.67716217041016,68.78,88.12,81.46,88.54676818847656,75.70120954959089,1.5261742018544555,3,0.18436655506371924,25.03595050334195,0,12,2024-03-06,88.12,take_profit,12.0,94.83788299560548,7.62,1
NVDA,momentum_breakout,breakout,uptrend,2024-03-08,87.37679290771484,73.7,97.86,87.25,94.83788299560548,81.0747902579754,1.9212742280886714,3,0.7661579991765262,24.523538262014622,0,17,2024-03-25,94.84,bearish_divergence,8.54,94.83788299560548,0.0,1
NVDA,momentum_breakout,breakout,uptrend,2024-05-23,103.61969757080078,96.01,116.05,106.94,116.2358627319336,71.7926904723662,2.0339199781766415,3,1.0257706013755419,14.355617704811966,0,12,2024-06-04,116.05,take_profit,12.0,135.3568878173828,16.64,1
NVDA,momentum_breakout,breakout,uptrend,2025-05-29,138.99520874023438,119.1,155.67,144.94,157.54017639160156,68.3214820939173,1.6694057049806281,3,0.5640554753936344,16.768876815611485,0,29,2025-06-27,155.67,take_profit,12.0,182.45700073242188,17.21,1
NVDA,momentum_breakout,breakout,uptrend,2025-10-28,200.77394104003903,193.15,224.87,193.15,206.7762756347656,66.0984853286816,1.7718705028527841,3,1.0653682512552183,10.36759044228946,0,9,2025-11-06,193.15,stop_loss,-3.8,198.7964630126953,2.92,0
NVDA,trend_continuation,pullback_buy,uptrend,2026-02-17,184.7446746826172,173.59,206.91,179.7,195.3217620849609,48.069778561968896,0.9325299293923212,2,0.03191944388043533,0.24717737302897055,0,10,2026-02-27,179.7,trailing_stop,-2.73,188.4104156494141,4.85,0
NVDA,momentum_breakout,breakout,uptrend,2026-04-30,199.33767700195312,174.1,223.26,207.52,225.56710815429688,62.191612730893006,1.52115843744651,3,0.7289613905026151,6.328411639069019,0,13,2026-05-13,223.26,take_profit,12.0,235.465576171875,5.47,1
META,momentum_breakout,breakout,uptrend,2024-02-01,391.3433837890625,357.11,438.3,433.19,470.8551330566406,69.16399625466715,1.736046182282192,3,0.5568226276389829,10.250770847987367,0,1,2024-02-02,438.3,take_profit,12.0,508.2700500488281,15.96,1
META,momentum_breakout,breakout,uptrend,2024-02-05,455.4108276367188,404.25,510.06,467.61,508.2700500488281,81.83379039341584,1.8476684003471584,3,6.734826470565576,21.755956046618824,0,31,2024-03-07,508.27,bearish_divergence,11.61,523.3041381835938,2.96,1
META,momentum_breakout,breakout,uptrend,2024-07-05,536.309814453125,522.29,600.67,522.29,536.309814453125,64.58318467652212,1.7983490367415962,3,1.4915193849286066,10.757281179938317,0,6,2024-07-11,522.29,stop_loss,-2.61,533.7470092773438,2.19,0
META,momentum_breakout,breakout,uptrend,2024-09-20,558.1387939453125,530.65,625.12,578.74,629.060791015625,66.90389472537778,1.99493554619167,3,4.306955827519248,9.735477627866933,0,82,2024-12-11,625.12,take_profit,12.0,656.6343383789062,5.04,1
META,momentum_breakout,breakout,uptrend,2025-01-10,612.8308715820312,583.45,686.37,638.51,694.0296020507812,56.17402766348051,1.5174129451243321,3,0.5592011636850263,3.833713273312469,0,24,2025-02-03,686.37,take_profit,12.0,733.0467529296875,6.8,1
META,momentum_breakout,breakout,uptrend,2025-07-31,770.913330078125,752.07,863.42,752.07,770.913330078125,69.37778355296489,3.1023271588145978,3,1.054952623541987,9.939022586655126,0,1,2025-08-01,752.07,stop_loss,-2.44,787.419189453125,4.7,0
META,momentum_breakout,breakout,uptrend,2025-09-19,775.837158203125,749.81,868.94,749.81,775.837158203125,61.85388480633502,2.287465074041343,3,2.562166326963739,4.078623015901737,0,6,2025-09-25,749.81,stop_loss,-3.35,749.7200927734375,-0.01,0
META,momentum_breakout,breakout,uptrend,2026-01-28,667.5391845703125,626.34,747.64,678.04,736.995361328125,56.8321344696007,1.7244314351772048,3,4.938381750387492,3.874697745132521,0,7,2026-02-04,678.04,trailing_stop,1.57,676.0140991210938,-0.3,1
META,trend_continuation,pullback_buy,uptrend,2026-02-06,660.2822265625,587.91,739.52,621.93,676.0140991210938,49.61152565330385,0.9478520354289013,2,0.47527671490894363,0.8193955961066621,0,35,2026-03-13,621.93,trailing_stop,-5.81,687.9124145507812,10.61,0
META,trend_continuation,pullback_buy,uptrend,2026-06-03,622.4031372070312,599.93,697.09,599.93,626.9888916015625,47.57672239264825,1.4569010419138864,2,0.7152766399234403,0.6605014016735385,0,2,2026-06-05,599.93,stop_loss,-3.61,681.3099975585938,13.56,0
TSLA,momentum_breakout,breakout,uptrend,2024-07-01,209.8600006103516,194.07,235.04,226.68,246.38999938964844,68.9897116308201,1.7613466731673175,3,2.628309507878856,15.344992087402492,0,2,2024-07-03,235.04,take_profit,12.0,263.260009765625,12.01,1
TSLA,momentum_breakout,breakout,uptrend,2024-07-05,251.5200042724609,212.65,281.7,242.2,263.260009765625,81.67626789223986,1.6433671981349363,3,7.060680653692998,27.01781290087155,0,6,2024-07-11,242.2,trailing_stop,-3.71,256.5599975585937,5.93,0
TSLA,momentum_breakout,breakout,uptrend,2024-09-05,230.1699981689453,212.03,257.79,212.03,230.1699981689453,57.45639231006766,1.6095345181132812,3,1.6681179863489974,3.169308520360177,0,1,2024-09-06,212.03,stop_loss,-7.88,261.6300048828125,23.39,0
TSLA,momentum_breakout,breakout,uptrend,2024-10-24,260.4800109863281,227.19,291.74,247.65,269.19000244140625,61.05980213180006,2.568759109563737,3,0.10546447958876803,11.905562346221492,0,1,2024-10-25,269.19,bearish_divergence,3.34,389.2200012207031,44.59,1
TSLA,momentum_breakout,breakout,uptrend,2024-11-06,288.5299987792969,250.89,323.15,322.0,350.0,66.75294386710328,1.9076483353146378,3,3.291593337312209,17.83814471993435,0,5,2024-11-11,323.15,take_profit,12.0,479.8599853515625,48.49,1
TSLA,momentum_breakout,breakout,uptrend,2024-11-12,328.489990234375,254.59,367.91,339.93,369.489990234375,72.7087008110431,1.5225316618068505,3,9.84852288882275,25.032966863496338,0,23,2024-12-05,367.91,take_profit,12.0,479.8599853515625,30.43,1
TSLA,momentum_breakout,breakout,uptrend,2024-12-17,479.8599853515625,402.76,537.44,402.76,479.8599853515625,84.4195006438799,1.6142675253261491,3,8.436119189738328,35.582709660334366,0,16,2025-01-02,402.76,stop_loss,-16.07,428.2200012207031,6.32,0
TSLA,momentum_breakout,breakout,uptrend,2025-09-12,395.9400024414063,373.03,443.45,409.14,444.7200012207031,67.17803874752916,2.099004717681504,3,4.127481127680671,17.02702494388464,0,18,2025-09-30,443.45,take_profit,12.0,468.3699951171875,5.62,1
BRK-B,momentum_breakout,breakout,uptrend,2024-02-26,409.1400146484375,389.02,458.24,389.02,420.5199890136719,85.10671085536698,2.1248559804905383,3,0.6602515911403621,7.693555908612865,0,31,2024-03-28,420.52,bearish_divergence,2.78,420.5199890136719,0.0,1
BRK-B,momentum_breakout,breakout,uptrend,2024-08-30,475.9200134277344,446.68,533.03,446.68,478.5700073242188,75.31334384596674,1.905904607761421,3,2.82085608344817,9.2474808667192,0,66,2024-11-04,446.68,stop_loss,-6.14,483.0799865722656,8.15,0
BRK-B,momentum_breakout,breakout,uptrend,2025-01-17,467.9500122070313,457.92,524.1,483.25,525.27001953125,57.46336738815048,1.519309110216279,3,2.0056587481672903,1.272531519612975,0,61,2025-03-19,524.1,take_profit,12.0,537.719970703125,2.6,1
BRK-B,momentum_breakout,breakout,uptrend,2025-03-21,521.9099731445312,495.98,584.54,495.98,537.719970703125,71.07018969855716,1.5784083678932792,3,1.584702807701614,7.344364904438362,0,14,2025-04-04,495.98,stop_loss,-4.97,539.7999877929688,8.84,0
BRK-B,momentum_breakout,breakout,uptrend,2025-11-24,507.80999755859375,484.68,568.75,484.68,513.8099975585938,58.204189788670305,2.2063422566925195,3,1.0365815425472862,2.5603272804589507,0,4,2025-11-28,513.81,bearish_divergence,1.18,513.8099975585938,0.0,1
JPM,momentum_breakout,breakout,uptrend,2024-05-20,186.65953063964844,177.9,209.06,191.48,208.1253662109375,61.979244710525194,2.0655659937117425,3,0.5300809998636153,1.133667115755447,0,74,2024-08-02,191.48,trailing_stop,2.58,215.73562622070312,12.67,1
JPM,momentum_breakout,breakout,uptrend,2024-10-11,214.63412475585935,209.34,240.39,209.34,217.73355102539065,62.940253932315045,2.0150152495190876,3,1.2319316050566127,5.466058999896333,0,17,2024-10-28,217.73,bearish_divergence,1.44,241.6697540283203,10.99,1
JPM,momentum_breakout,breakout,uptrend,2024-11-06,238.55101013183597,231.99,267.18,231.99,238.55101013183597,76.32935725042329,2.7974061852953027,3,0.8897067936399612,12.590561569033124,0,1,2024-11-07,231.99,stop_loss,-2.75,241.6697540283203,4.17,0
JPM,momentum_breakout,breakout,uptrend,2025-01-15,244.91722106933597,236.93,274.31,249.97,271.7043151855469,66.04329648550649,1.8187410626747722,3,1.0424651681301265,4.76089239883509,0,41,2025-02-25,249.97,trailing_stop,2.06,256.8549499511719,2.75,1
JPM,mean_reversion,oversold,range,2025-03-10,225.380126953125,203.24,243.41,224.23,243.733154296875,29.352212960376264,1.864895954185283,2,-3.864005373368003,-11.133171145319816,0,15,2025-03-25,243.41,take_profit,8.0,246.630859375,1.32,1
JPM,momentum_breakout,breakout,uptrend,2025-06-20,268.5440673828125,261.8,300.77,270.49,294.0054626464844,67.92189370303467,1.8265952487890538,3,0.17935651221625726,7.254113458123119,0,40,2025-07-30,294.01,bearish_divergence,9.48,298.1168212890625,1.4,1
JPM,momentum_breakout,breakout,uptrend,2025-09-19,308.8710632324219,296.63,345.94,296.63,310.1270446777344,70.97894099517163,2.824152793704773,3,1.2689498921726337,5.898275748444816,0,27,2025-10-16,296.63,stop_loss,-3.96,315.92388916015625,6.5,0
JPM,momentum_breakout,breakout,uptrend,2025-12-19,312.7686767578125,298.69,350.3,298.69,324.5612487792969,55.23128527928426,2.328647245745088,3,0.3715472657836374,3.0011591596443834,0,5,2025-12-24,324.56,bearish_divergence,3.77,331.41326904296875,2.11,1
JPM,momentum_breakout,breakout,uptrend,2026-06-18,323.761474609375,302.8,362.61,335.97,365.1799926757813,68.67550651438489,2.0773090321264505,3,2.563284655814824,5.029024746498631,0,55,2026-08-12,362.61,take_profit,12.0,365.1799926757813,0.71,1
V,momentum_breakout,breakout,uptrend,2024-01-26,262.4562072753906,236.21,293.95,262.16,284.9574279785156,63.895330283944276,1.586594738821173,3,0.20530011426736694,3.2575391286097446,0,153,2024-06-27,262.16,trailing_stop,-0.11,268.1120910644531,2.27,0
V,momentum_breakout,breakout,uptrend,2024-09-19,281.0034484863281,264.81,314.72,291.17,316.4881286621094,67.03436670972219,1.713058105968668,3,0.4273802008266703,5.423844861397047,0,96,2024-12-24,314.72,take_profit,12.0,344.9044189453125,9.59,1
V,momentum_breakout,breakout,uptrend,2026-05-19,329.2982482910156,312.46,368.81,312.46,330.5060119628906,61.21325652363279,1.6580014906165943,3,0.6124872114087587,5.468030651191863,0,15,2026-06-03,312.46,stop_loss,-5.11,364.4629211425781,16.64,0
V,momentum_breakout,breakout,uptrend,2026-06-18,326.6331787109375,316.3,365.83,335.31,364.4629211425781,55.79159568332921,1.8217649458144787,3,0.5339657176122847,1.9877545940826924,0,28,2026-07-16,364.46,bearish_divergence,11.58,384.1400146484375,5.4,1
JNJ,momentum_breakout,breakout,uptrend,2024-07-17,147.2167510986328,143.97,164.88,143.97,147.2167510986328,66.86169264437709,1.9844909074961572,3,0.852177166320391,5.4404291377785405,0,6,2024-07-23,143.97,stop_loss,-2.21,158.35694885253906,9.99,0
JNJ,momentum_breakout,breakout,uptrend,2024-08-05,151.60743713378906,141.68,169.8,145.88,158.56536865234375,70.92841454890497,1.5244710146901475,3,0.5496329038515584,6.900823239726857,0,99,2024-11-12,145.88,trailing_stop,-3.78,148.39749145507812,1.73,0
JNJ,momentum_breakout,breakout,uptrend,2025-03-10,161.42510986328125,151.23,180.8,151.23,161.42510986328125,72.13921291126748,1.7895087640985345,3,0.12631055167881255,9.110379693805436,0,22,2025-04-01,151.23,stop_loss,-6.32,153.83998107910156,1.73,0
JNJ,momentum_breakout,breakout,uptrend,2025-07-16,159.9741668701172,155.41,179.17,166.83,181.33351135253903,67.8722611658162,2.4564362874461487,3,0.6942783052401693,6.710723996708537,0,76,2025-09-30,179.17,take_profit,12.0,189.45057678222656,5.74,1
JNJ,momentum_breakout,breakout,uptrend,2025-11-17,195.1814422607422,188.6,218.6,193.92,210.7797393798828,73.00248331497396,1.69364853056156,3,0.8345700420344606,6.670408917358686,0,28,2025-12-15,210.78,bearish_divergence,7.99,224.11524963378903,6.33,1
JNJ,momentum_breakout,breakout,uptrend,2026-01-20,214.75579833984372,205.4,240.53,221.42,240.6788330078125,68.36471635072444,1.6648023586802239,3,1.0641708187452448,6.122176862744077,0,23,2026-02-12,240.53,take_profit,12.0,245.92579650878903,2.24,1
UNH,momentum_breakout,breakout,uptrend,2024-06-28,486.7852783203125,473.92,545.2,473.92,486.7852783203125,54.60884954373039,4.748603410300247,3,0.8897114994234099,2.4751141309186075,0,3,2024-07-01,473.92,stop_loss,-2.64,563.799560546875,18.97,0
UNH,momentum_breakout,breakout,uptrend,2024-07-16,524.6471557617188,505.43,587.6,518.7,563.799560546875,69.78559040559983,2.185563466198548,3,4.945309729913584,8.937171082825264,0,17,2024-08-02,563.8,bearish_divergence,7.46,577.5161743164062,2.43,1
UNH,momentum_breakout,breakout,uptrend,2025-04-03,522.6334838867188,492.06,585.35,533.34,579.7184448242188,65.01442182517727,1.5237328966710002,3,3.656484109923799,5.974676237181955,0,14,2025-04-17,533.34,trailing_stop,2.05,439.14788818359375,-17.66,1
UNH,momentum_breakout,breakout,uptrend,2025-09-09,338.8451232910156,302.78,379.51,317.21,344.7952880859375,68.94264407954567,2.334487526091321,3,3.6962454227128045,16.68493184489587,0,15,2025-09-24,344.8,bearish_divergence,1.76,362.544189453125,5.15,1
UNH,momentum_breakout,breakout,uptrend,2026-01-26,346.9457702636719,330.39,388.58,330.39,346.9457702636719,60.16956992504312,1.5370869619197958,3,1.4743361528781609,5.625116075082871,0,1,2026-01-27,330.39,stop_loss,-4.77,290.9928283691406,-11.92,0
UNH,momentum_breakout,breakout,uptrend,2026-04-21,344.0450134277344,298.59,385.33,362.61,394.138916015625,76.09235386845697,2.9280746702629985,3,5.108754319926635,16.77172884386242,0,21,2026-05-12,385.33,take_profit,12.0,411.0400085449219,6.67,1
WMT,momentum_breakout,breakout,uptrend,2024-02-20,57.01341247558594,54.99,63.86,58.79,63.898250579833984,80.33350744645567,3.4903411941796287,3,0.07739866965073672,8.227903445828387,0,92,2024-05-22,63.86,take_profit,12.01,68.58902740478516,7.41,1
WMT,momentum_breakout,breakout,uptrend,2024-08-15,71.66398620605469,69.27,80.26,73.55,79.94090270996094,70.64210976864858,2.6427768630997064,3,0.18406290387442822,6.15770250252791,0,41,2024-09-25,79.94,bearish_divergence,11.55,82.18003845214844,2.8,1
WMT,momentum_breakout,breakout,uptrend,2024-11-06,81.94434356689453,79.76,91.78,84.49,91.8338394165039,70.30426883312948,1.743845706236121,3,0.009861167780208291,3.890704707712578,0,27,2024-12-03,91.78,take_profit,12.0,93.9845733642578,2.4,1
WMT,momentum_breakout,breakout,uptrend,2025-06-27,96.2331085205078,92.68,107.78,99.47,108.1196746826172,52.57321093165318,1.7688276892870276,3,0.03566689053994068,0.7045521032838843,0,110,2025-10-15,107.78,take_profit,12.0,108.1196746826172,0.32,1
WMT,momentum_breakout,breakout,uptrend,2025-11-20,106.21570587158205,103.11,118.96,110.03,119.59838104248048,56.646817967010485,2.9124185621379053,3,0.17820988325930326,3.3724169213911566,0,54,2026-01-13,118.96,take_profit,12.0,133.0427703857422,11.84,1
WMT,momentum_breakout,breakout,uptrend,2026-01-15,118.44572448730467,113.05,132.66,122.17,132.79434204101562,68.7456678195218,1.5201539358528768,3,0.5656389500380896,7.310761705794504,0,28,2026-02-12,132.66,take_profit,12.0,133.0427703857422,0.29,1
WMT,momentum_breakout,breakout,uptrend,2026-05-15,131.1360626220703,127.8,146.87,127.8,133.87948608398438,60.446723316664176,1.5634632535507929,3,0.0391912436405315,3.8672914417312363,0,4,2026-05-19,133.88,bearish_divergence,2.09,133.87948608398438,0.0,1
WMT,momentum_breakout,breakout,uptrend,2026-05-20,130.53749084472656,126.73,146.2,126.73,130.53749084472656,57.93281159364629,1.7116709015165201,3,0.06415877943249271,3.019847561135978,0,1,2026-05-21,126.73,stop_loss,-2.92,121.05020141601562,-4.48,0
MA,momentum_breakout,breakout,uptrend,2024-01-31,442.623779296875,425.96,495.74,442.94,481.4541931152344,75.41370936283434,1.8304926363264267,3,1.040451355286371,6.066803567813785,0,50,2024-03-21,481.45,bearish_divergence,8.77,481.4541931152344,0.0,1
MA,momentum_breakout,breakout,uptrend,2024-09-19,487.15325927734375,466.35,545.61,482.56,524.5188598632812,68.31779015011851,1.6508878239278288,3,0.3684686312683283,5.833106455049472,0,53,2024-11-11,524.52,bearish_divergence,7.67,528.8031005859375,0.82,1
MA,momentum_breakout,breakout,uptrend,2025-01-30,560.8551025390625,534.58,628.16,534.58,571.0612182617188,72.64348456402979,2.1904916495986666,3,4.56309626934587,7.045725510254054,0,39,2025-03-10,534.58,stop_loss,-4.68,552.491943359375,3.35,0
MA,momentum_breakout,breakout,uptrend,2025-08-26,587.9461059570312,563.74,658.5,563.74,594.9227294921875,63.16927999681743,1.7294231211548805,3,1.5855766285790311,4.433381027475714,0,31,2025-09-26,563.74,stop_loss,-4.12,576.8552856445312,2.33,0
MA,momentum_breakout,breakout,uptrend,2026-07-30,577.3499755859375,552.58,646.63,552.58,599.8599853515625,71.60567177278756,1.755431409062694,3,2.5038055223586895,11.302118168972724,0,25,2026-08-24,599.86,bearish_divergence,3.9,599.8599853515625,0.0,1
PG,momentum_breakout,breakout,uptrend,2024-06-20,157.91357421875,154.17,176.86,154.17,158.64817810058594,60.98049446687416,1.5467290443793968,3,0.033280366062230504,2.3154971908462034,0,11,2024-07-01,154.17,stop_loss,-2.37,161.895263671875,5.01,0
PG,momentum_breakout,breakout,uptrend,2024-09-03,165.3535614013672,162.89,185.2,162.89,168.45176696777344,62.282301564541015,1.698702102399042,3,0.30464782085453757,4.114590437914586,0,16,2024-09-19,162.89,stop_loss,-1.49,165.06930541992188,1.34,0
PG,momentum_breakout,breakout,uptrend,2025-03-04,166.05508422851562,160.44,185.98,160.44,169.00836181640625,64.16186008903965,1.6233889329127584,3,0.5365580845005615,3.8890623974853087,0,17,2025-03-21,160.44,stop_loss,-3.38,165.29757690429688,3.03,0
PG,momentum_breakout,breakout,uptrend,2026-06-18,149.26573181152344,141.7,167.18,141.7,151.6181640625,59.998501104421926,1.907875919520196,3,0.7521787801210471,3.5389358655585275,0,19,2026-07-07,151.62,bearish_divergence,1.58,151.6181640625,0.0,1
HD,momentum_breakout,breakout,uptrend,2024-09-20,370.34381103515625,354.66,414.79,378.98,411.9336853027344,70.30378343897799,2.1695306193057315,3,1.7214256755775708,6.815279496574734,0,89,2024-12-18,378.98,trailing_stop,2.33,405.7265625,7.06,1
