symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,pnl_pct,reason,stop_pct_used,tiers_fired,held_days,scaled_pnl
UPST,2024-01-02,2024-01-12,38.33246742584066,31.934025762557987,6.331186492743172,-40.509727433180416,-16.69196400065121,stop_loss,0.123963,[],10,0.0
AA,2024-01-03,2024-01-16,30.585988858222958,27.042858754158026,7.077750567538049,-25.077391104906724,-11.584160709953215,stop_loss,0.092639,[],13,0.0
CROX,2024-01-11,2024-02-06,104.95245152664184,98.9505,2.003669251562157,-12.025925723298798,-5.718733997479093,stop_loss,0.053507,[],26,0.0
LUV,2024-01-19,2024-03-12,29.00859652061219,27.27335143661499,6.49557437089391,-11.271413494831847,-5.9818305334565665,trailing_stop,0.090618,[0.15],53,7.64310940491567
JBLU,2024-02-23,2024-03-13,6.553651680393895,6.9965,29.784540208908993,13.190033581755813,6.75727580901108,trailing_stop,0.065606,[0.15],19,8.166523098155302
CPRI,2024-02-02,2024-03-25,47.593784694671626,44.927525762557984,4.269465042622452,-11.38349930523907,-5.602115799822375,stop_loss,0.05,[],52,0.0
AAL,2024-01-31,2024-04-10,14.237114542007445,13.403294847488404,14.254995238057829,-11.886095774767767,-5.856662121097694,stop_loss,0.057449,[],70,0.0
ESTC,2024-03-28,2024-04-15,100.2901178627014,94.80257347488404,2.0872445307779555,-11.453847010873034,-5.471670095482266,stop_loss,0.05,[],18,0.0
GTLB,2024-03-28,2024-04-15,58.34915969467163,53.803086830139165,3.587540953380958,-16.30922257856409,-7.791153957179617,stop_loss,0.066898,[],18,0.0
JBLU,2024-03-18,2024-04-24,6.943470057249069,5.907044847488404,29.354198739175,-30.423431585605698,-14.926617400454179,stop_loss,0.126736,[],37,0.0
PLAY,2024-05-08,2024-05-22,52.65631606864929,48.87555152511597,3.5838055923618795,-13.549525114518218,-7.1800779579875105,stop_loss,0.05,[],14,0.0
LUV,2024-04-25,2024-05-29,25.87675294017792,24.191349431037903,7.3173786694853415,-12.3327356872569,-6.513195504228624,stop_loss,0.052206,[],34,0.0
ALK,2024-05-06,2024-05-29,43.871923473358144,40.62967652511597,4.320530876999432,-14.0082280507375,-7.390254840800579,stop_loss,0.05,[],23,0.0
FVRR,2024-05-29,2024-06-14,24.562274236679077,22.688650762557984,7.384088226209871,-13.835001035608002,-7.62805372200915,stop_loss,0.052414,[],16,0.0
DASH,2024-05-30,2024-07-12,110.5952709159851,104.9475,1.6465441830540317,-9.299304348937,-5.106702003809442,stop_loss,0.05,[],43,0.0
JBLU,2024-06-04,2024-07-18,5.591291282662409,6.01698998093605,29.412704587242164,12.520950055496144,7.613602596481721,trailing_stop,0.073413,[0.15],44,8.918985110420287
OVV,2024-06-25,2024-08-02,43.9636708316803,39.13909680938721,4.106345002244667,-19.81136542440268,-10.974001786075808,stop_loss,0.050007,[],38,0.0
DVN,2024-06-27,2024-08-02,44.12804817581176,40.1266132106781,4.110990798352092,-16.449862321868835,-9.067781446374957,stop_loss,0.05,[],36,0.0
RIVN,2024-07-24,2024-08-02,16.27813545799255,14.712640266895296,10.877167133602129,-17.02815284041523,-9.617165277541654,stop_loss,0.095241,[],9,0.0
LCID,2024-07-23,2024-08-07,34.767375,29.085450381278992,5.174103595684172,-29.398866600130788,-16.34269086671343,stop_loss,0.15,[],15,0.0
ARM,2024-08-05,2024-09-04,113.48502616816661,120.88952194976808,1.3210552976601837,9.781748378787114,6.524645613271652,trailing_stop,0.106755,[0.15],30,7.436798971056163
FUN,2024-08-21,2024-09-06,45.332656373977656,41.64916316986084,3.814909908947513,-14.052194723926078,-8.125473993249717,stop_loss,0.052126,[],16,0.0
ARM,2024-09-06,2024-10-01,120.60130574433485,136.01196183013917,1.2470431608766501,19.21775327642439,12.778183445603549,trailing_stop,0.100407,[0.15],25,8.105765731141084
LEVI,2024-08-14,2024-10-03,17.09238515281677,18.3800608959198,7.420409554436042,9.55508138713725,7.5336223212289655,trailing_stop,0.059863,[0.15],50,6.552613345401355
JBLU,2024-10-14,2024-10-24,6.952344428268905,6.986504771232605,24.018516736474766,0.8204807691973315,0.49134998008442754,trailing_stop,0.115071,[0.15],10,7.650156091258168
CPRI,2024-10-08,2024-10-25,42.64130893135071,21.2493702287674,4.076094387248314,-87.19556127795978,-50.167171784108966,stop_loss,0.15,[],17,0.0
BIRK,2024-10-15,2024-10-29,50.46521862602233,47.66615362739562,3.4594123388970726,-9.683119993624132,-5.546523080320849,stop_loss,0.05,[],14,0.0
BHP,2024-10-31,2024-11-13,51.977434850893694,49.19855583572389,3.3970510569927455,-9.439993895737558,-5.34631811504647,stop_loss,0.05,[],13,0.0
BILL,2024-11-01,2024-12-10,71.07451671185291,89.61517366027833,1.909661477045892,35.40637833353128,26.08622303207789,trailing_stop,0.066919,"[0.15, 0.3, 0.5]",39,33.76912242863389
PATH,2024-12-10,2024-12-18,14.717355038166046,12.963515266895294,12.67279341405637,-22.22604910267009,-11.916813630727633,stop_loss,0.086506,[],8,0.0
ASAN,2024-11-27,2024-12-19,15.157574618339536,22.358815838813783,4.721803872004967,34.00284867807707,47.509191950546494,trailing_stop,0.15,"[0.15, 0.3, 0.5]",22,49.648401455322585
ARM,2024-10-24,2024-12-23,141.11051328277588,126.80656774520877,1.2330760901656974,-17.637853237406347,-10.136697262877204,stop_loss,0.071718,[],60,0.0
RIVN,2024-12-19,2025-01-10,13.377044760934359,13.843075381278995,12.21813190395167,5.694023590651199,3.4838084844091135,trailing_stop,0.15,[0.15],22,11.62517096558436
U,2024-12-27,2025-02-10,22.705424437876257,20.389799618721014,8.668853583360294,-20.07381251125196,-10.198553325840553,stop_loss,0.068817,[],45,0.0
CAVA,2024-12-19,2025-02-11,117.10852805328368,130.80456011962892,1.1393921056734315,15.60515081544392,11.695161995472803,trailing_stop,0.07252,[0.15],54,6.894762112023379
ATI,2024-10-30,2025-02-12,56.214870980395006,60.749608779907234,3.0064107246208454,13.63328435379708,8.066793929125486,trailing_stop,0.082208,[0.15],105,7.462517779800322
LCID,2025-01-21,2025-02-21,28.61430038166046,30.584700381278992,4.792096526128363,9.442346993255313,6.886067362602391,trailing_stop,0.113068,[0.15],31,7.138865213080173
MDB,2025-02-13,2025-02-24,293.11648622131344,266.96645610046386,0.6472170925819647,-16.92474646574709,-8.921378138077628,stop_loss,0.0703,[],11,0.0
BILL,2025-02-11,2025-03-03,61.0243126531275,51.54421469497681,3.313925076870746,-31.41633435470672,-15.534952457452771,stop_loss,0.15,[],20,0.0
ASAN,2025-02-26,2025-03-10,19.489739542007445,16.671660305023195,9.16276995980862,-25.821411776999668,-14.459296548885472,stop_loss,0.109383,[],12,0.0
RIVN,2025-02-24,2025-03-11,11.965980038166045,10.784604961872102,15.025096099655148,-17.750274051053935,-9.87278160690468,stop_loss,0.089766,[],15,0.0
AAL,2025-03-04,2025-03-11,13.356675381660462,11.4542700381279,13.10505758344181,-24.931131574041643,-14.243105332519212,stop_loss,0.074568,[],7,0.0
DUOL,2025-03-11,2025-04-04,281.76178351599293,292.7335648803711,0.5402166598698237,5.927139081486331,3.8939920195938837,trailing_stop,0.11424,[0.15],24,8.21424128497408
ASAN,2025-04-10,2025-05-21,15.853371414742188,16.891549618721008,9.628551564803562,9.99615237046521,6.548627271883689,trailing_stop,0.056054,[0.15],41,6.644163925816635
PATH,2025-05-16,2025-05-21,12.92646007633209,12.193899809360504,13.425949484636105,-9.835317138812059,-5.667137504357273,stop_loss,0.050023,[],5,0.0
LCID,2025-05-21,2025-05-29,27.71385076332092,24.087950381278993,6.103085473197956,-22.129179948903015,-13.083351039909545,stop_loss,0.129307,[],8,0.0
LEVI,2025-05-23,2025-06-13,17.180903663635252,16.17686311912537,9.69448425186956,-9.733655246989628,-5.843933265483676,stop_loss,0.05,[],21,0.0
ASAN,2025-06-04,2025-06-25,14.919983957624765,12.923535305023192,12.024141614999442,-24.005581325956143,-13.381037528403647,stop_loss,0.121955,[],21,0.0
DUOL,2025-07-21,2025-07-29,356.02793110656734,333.5431364593506,0.44513361495944903,-10.008737922936461,-6.315458053342036,stop_loss,0.056334,[],8,0.0
MDB,2025-07-31,2025-08-01,238.00894438934324,220.8595162200928,0.6545972480140788,-11.225968484606483,-7.205371299490674,stop_loss,0.071273,[],1,0.0
PLAY,2025-06-26,2025-08-05,30.495239542007443,26.456764313697814,5.180152783597421,-20.91991869541735,-13.242969358370168,stop_loss,0.099496,[],40,0.0
OKTA,2025-07-10,2025-08-11,94.45720866394042,88.46574713516236,1.6947356614097306,-10.153943516784636,-6.343043176402201,stop_loss,0.058195,[],32,0.0
CLF,2025-07-31,2025-10-10,10.861129681738218,13.173410305023193,10.40568538810104,24.060864694905632,21.289503864158974,trailing_stop,0.08458,"[0.15, 0.3]",71,18.36024438191324
CPRI,2025-08-15,2025-10-10,20.900972065594996,19.100445610046386,7.978576282320523,-14.365637673930792,-8.614558451625555,stop_loss,0.081188,[],56,0.0
