date,equity,cash,positions,queue_size
2025-09-19,763.19,216.85,5,9
2025-09-22,770.74,216.85,5,35
2025-09-23,762.09,216.85,5,33
2025-09-24,758.67,216.85,5,30
2025-09-25,747.88,216.85,5,28
2025-09-26,751.53,359.43,4,4
2025-09-29,750.98,359.43,4,4
2025-09-30,760.11,207.48,5,3
2025-10-01,775.58,207.48,5,4
2025-10-02,770.5,207.48,5,9
2025-10-03,776.67,207.48,5,10
2025-10-06,781.28,207.48,5,13
2025-10-07,779.56,207.48,5,15
2025-10-08,776.27,207.48,5,9
2025-10-09,772.56,207.48,5,11
2025-10-10,772.82,207.48,5,8
2025-10-13,775.73,207.48,5,11
2025-10-14,782.54,207.48,5,7
2025-10-15,785.67,207.48,5,7
2025-10-16,782.81,207.48,5,10
2025-10-17,783.94,207.48,5,9
2025-10-20,786.1,207.48,5,12
2025-10-21,789.35,207.48,5,8
2025-10-22,788.74,299.53,5,9
2025-10-23,787.37,299.53,5,9
2025-10-24,787.95,299.53,5,7
2025-10-27,788.69,299.53,5,8
2025-10-28,784.77,317.19,5,7
2025-10-29,781.74,317.19,5,11
2025-10-30,784.71,317.19,5,17
2025-10-31,782.73,317.19,5,22
2025-11-03,781.22,317.19,5,31
2025-11-04,781.29,317.19,5,30
2025-11-05,782.5,317.19,5,26
2025-11-06,779.78,462.3,4,22
2025-11-07,786.3,305.98,5,14
2025-11-10,797.67,305.98,5,15
2025-11-11,797.29,305.98,5,5
2025-11-12,792.91,305.98,5,4
2025-11-13,784.8,305.98,5,5
2025-11-14,783.36,305.98,5,7
2025-11-17,776.19,305.98,5,9
2025-11-18,775.0,305.98,5,8
2025-11-19,775.0,454.09,4,10
2025-11-20,776.06,298.81,5,8
2025-11-21,784.77,298.81,5,9
2025-11-24,785.33,298.81,5,13
2025-11-25,793.98,298.81,5,15
2025-11-26,794.87,298.81,5,15
2025-11-28,792.88,298.81,5,13
2025-12-01,788.92,298.81,5,9
2025-12-02,786.91,298.81,5,1
2025-12-03,787.93,298.81,5,1
2025-12-04,785.38,298.81,5,4
2025-12-05,787.97,298.81,5,4
2025-12-08,786.97,298.81,5,4
2025-12-09,785.12,298.81,5,5
2025-12-10,795.02,298.81,5,2
2025-12-11,798.41,298.81,5,3
2025-12-12,798.24,298.81,5,5
2025-12-15,801.14,298.81,5,8
2025-12-16,794.3,298.81,5,8
2025-12-17,793.31,298.81,5,9
2025-12-18,791.5,298.81,5,8
2025-12-19,791.3,298.81,5,8
2025-12-22,796.24,298.81,5,32
2025-12-23,795.08,298.81,5,30
2025-12-24,798.12,298.81,5,30
2025-12-26,797.81,298.81,5,27
2025-12-29,797.5,298.81,5,3
2025-12-30,795.16,298.81,5,0
2025-12-31,792.18,298.81,5,0
2026-01-02,796.04,298.81,5,0
2026-01-05,797.12,298.81,5,2
2026-01-06,799.6,298.81,5,13
2026-01-07,801.64,298.81,5,23
2026-01-08,803.98,298.81,5,27
2026-01-09,805.07,298.81,5,30
2026-01-12,808.24,298.81,5,33
2026-01-13,811.28,298.81,5,15
2026-01-14,814.44,298.81,5,13
2026-01-15,817.04,298.81,5,15
2026-01-16,816.57,298.81,5,17
2026-01-20,813.71,298.81,5,27
2026-01-21,817.54,298.81,5,21
2026-01-22,816.19,298.81,5,24
2026-01-23,813.96,298.81,5,19
2026-01-26,811.77,298.81,5,24
2026-01-27,811.46,298.81,5,21
2026-01-28,810.92,298.81,5,18
2026-01-29,807.74,298.81,5,16
2026-01-30,807.41,298.81,5,23
2026-02-02,811.86,298.81,5,25
2026-02-03,813.68,298.81,5,21
2026-02-04,815.13,393.61,4,28
2026-02-05,810.03,229.93,5,28
2026-02-06,812.23,320.58,5,31
2026-02-09,804.87,320.58,5,33
2026-02-10,799.15,466.93,4,20
2026-02-11,795.41,307.62,5,8
2026-02-12,798.5,307.62,5,4
2026-02-13,797.35,327.94,4,9
2026-02-17,798.56,200.7,5,11
2026-02-18,796.12,200.7,5,10
2026-02-19,793.18,200.7,5,4
2026-02-20,790.85,319.89,4,4
2026-02-23,788.47,319.89,4,4
2026-02-24,789.83,319.89,4,3
2026-02-25,789.43,319.89,4,2
2026-02-26,795.17,198.48,5,0
2026-02-27,796.92,198.48,5,1
2026-03-02,792.23,287.9,5,4
2026-03-03,785.48,429.29,4,7
2026-03-04,782.36,272.39,5,7
2026-03-05,779.19,272.39,5,7
2026-03-06,778.02,272.39,5,7
2026-03-09,779.38,272.39,5,7
2026-03-10,774.6,272.39,5,6
2026-03-11,775.96,272.39,5,5
2026-03-12,780.91,272.39,5,2
2026-03-13,782.63,272.39,5,7
2026-03-16,784.21,272.39,5,7
2026-03-17,784.04,272.39,5,5
2026-03-18,780.89,272.39,5,5
2026-03-19,786.2,272.39,5,0
2026-03-20,784.43,272.39,5,0
2026-03-23,785.19,314.08,4,4
2026-03-24,787.54,314.08,4,4
2026-03-25,786.07,314.08,4,4
2026-03-26,790.68,431.03,3,4
2026-03-27,790.5,431.03,3,0
2026-03-30,790.45,431.03,3,0
2026-03-31,792.22,431.03,3,0
2026-04-01,785.44,273.31,4,0
2026-04-02,788.21,273.31,4,0
2026-04-06,790.33,273.31,4,0
2026-04-07,788.38,273.31,4,0
2026-04-08,777.49,273.31,4,0
2026-04-09,776.3,424.73,3,0
2026-04-10,772.04,424.73,3,0
2026-04-13,772.0,424.73,3,0
2026-04-14,766.9,424.73,3,0
2026-04-15,764.33,581.7,2,0
2026-04-16,761.18,581.7,2,0
2026-04-17,760.62,277.07,4,0
2026-04-20,752.27,188.24,5,1
2026-04-21,753.67,188.24,5,1
2026-04-22,766.17,332.82,4,3
2026-04-23,763.3,332.82,4,3
2026-04-24,778.87,195.69,5,2
2026-04-27,772.45,287.9,5,3
2026-04-28,769.04,287.9,5,2
2026-04-29,766.67,368.23,4,4
2026-04-30,772.15,212.65,5,5
2026-05-01,773.31,212.65,5,14
2026-05-04,765.93,212.65,5,17
2026-05-05,772.25,212.65,5,15
2026-05-06,789.55,212.65,5,17
2026-05-07,779.65,212.65,5,12
2026-05-08,791.2,427.78,3,16
2026-05-11,792.18,197.81,5,17
2026-05-12,787.09,197.81,5,14
2026-05-13,795.42,197.81,5,10
2026-05-14,795.55,279.9,4,4
2026-05-15,787.51,198.15,5,5
2026-05-18,787.02,198.15,5,7
2026-05-19,786.23,239.53,5,7
2026-05-20,792.47,385.39,4,9
2026-05-21,794.53,225.47,5,9
2026-05-22,799.35,225.47,5,9
2026-05-26,808.29,450.25,3,9
2026-05-27,803.15,450.25,3,2
2026-05-28,813.56,450.25,3,0
2026-05-29,843.72,210.95,5,2
2026-06-01,874.06,310.15,5,14
2026-06-02,858.98,414.3,4,19
2026-06-03,841.89,244.35,5,20
2026-06-04,834.57,411.45,4,19
2026-06-05,793.56,251.33,5,8
2026-06-08,794.11,598.06,2,10
2026-06-09,789.72,642.59,1,4
2026-06-10,787.23,787.23,0,3
2026-06-11,785.51,629.78,1,2
2026-06-12,785.92,629.78,1,0
2026-06-15,785.83,629.78,1,0
2026-06-16,787.68,471.95,2,0
2026-06-17,797.17,199.73,4,0
2026-06-18,806.66,199.73,4,2
2026-06-22,792.86,199.73,4,19
2026-06-23,790.53,199.73,4,21
2026-06-24,793.83,198.23,4,19
2026-06-25,793.23,198.23,4,2
2026-06-26,809.36,198.23,4,2
2026-06-29,812.64,203.36,5,14
2026-06-30,812.52,203.36,5,12
2026-07-01,814.62,203.36,5,12
2026-07-02,823.99,203.36,5,12
2026-07-06,823.68,203.36,5,0
2026-07-07,817.24,300.74,4,0
2026-07-08,802.15,200.3,5,0
2026-07-09,809.92,200.3,5,0
2026-07-10,798.6,200.3,5,0
2026-07-13,796.77,291.11,4,0
2026-07-14,801.76,291.11,4,0
2026-07-15,804.45,201.32,5,1
2026-07-16,800.66,201.32,5,2
2026-07-17,798.49,201.32,5,4
2026-07-20,794.54,283.24,4,4
2026-07-21,808.03,201.96,5,3
2026-07-22,805.89,201.96,5,2
2026-07-23,799.89,201.96,5,1
2026-07-24,804.52,201.96,5,6
2026-07-27,811.92,201.96,5,6
2026-07-28,811.77,201.96,5,8
2026-07-29,806.48,274.44,4,13
2026-07-30,809.46,202.7,5,12
2026-07-31,808.94,202.7,5,17
2026-08-03,814.33,202.7,5,20
2026-08-04,830.89,202.7,5,16
2026-08-05,827.86,202.7,5,19
2026-08-06,826.17,202.7,5,19
2026-08-07,842.79,202.7,5,19
2026-08-10,846.57,202.7,5,21
2026-08-11,845.91,202.7,5,12
2026-08-12,848.38,202.7,5,8
2026-08-13,857.98,202.7,5,5
2026-08-14,856.09,263.01,5,4
2026-08-17,848.24,263.01,5,4
2026-08-18,849.06,263.01,5,2
2026-08-19,849.26,263.01,5,3
2026-08-20,845.91,315.84,4,8
2026-08-21,847.66,211.6,5,9
2026-08-24,848.96,211.6,5,14
2026-08-25,854.52,211.6,5,13
2026-08-26,850.69,211.6,5,10
2026-08-27,851.88,211.6,5,9
2026-08-28,850.1,254.83,5,7
2026-08-31,846.99,254.83,5,10
2026-09-01,843.37,254.83,5,12
